_id,LOC,Contract_definitions,FunctionDefinitions,Function calls,ExpressionStatements,EventDefinitions,ElementaryType_addresses,Modifier_Definitions,Modifier_Invocations,Approvefunction_Definitions,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
58338,148,5,30,10,48,9,42,3,13,2,72,32,0,0,6,0
58341,301,8,38,6,57,7,32,1,2,1,104,52,45,0,0,0
58342,147,6,13,3,22,2,17,3,4,0,20,14,3,0,0,0
58343,8,1,1,0,2,0,0,0,0,0,2,3,0,0,0,0
58345,209,9,44,11,56,5,45,2,5,2,69,41,0,0,0,0
58346,1509,19,174,34,206,33,156,5,6,2,353,166,242,0,0,18
58347,366,11,61,7,91,7,50,5,15,1,204,59,2,0,4,2
58348,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
58350,129,5,30,3,54,5,37,1,9,2,61,31,2,0,6,0
58352,195,2,15,2,66,2,0,0,0,0,100,19,5,0,0,36
58353,210,1,17,11,67,9,26,9,22,0,80,34,3,0,6,0
58354,48,1,7,0,18,0,17,0,0,0,22,17,19,0,0,2
58357,75,4,17,0,32,2,24,1,2,2,44,13,0,0,2,0
58358,100,4,15,0,19,2,10,2,4,0,38,15,0,0,5,0
58359,263,12,65,0,78,7,79,8,54,3,81,82,15,0,6,0
58360,119,5,25,0,53,4,33,1,2,2,67,20,2,0,6,0
58361,170,6,34,0,64,4,32,1,3,2,97,34,17,0,10,1
58362,36,1,5,0,16,0,3,1,2,0,22,8,0,0,0,1
58363,82,5,15,3,25,4,13,2,4,0,53,18,0,0,0,2
58364,347,3,35,15,114,15,44,14,27,0,126,88,5,0,0,0
58365,353,13,46,15,75,15,11,7,27,0,79,53,34,0,0,0
58366,312,2,31,0,63,5,27,4,10,0,199,48,2,0,0,4
58367,67,3,18,0,14,2,22,0,0,2,23,15,0,0,9,0
58368,88,4,17,4,21,4,22,2,6,0,11,21,0,0,0,0
58369,22,3,5,0,7,1,8,1,2,0,6,5,0,0,1,0
58370,98,1,16,0,35,2,21,3,2,1,66,24,2,0,0,2
58371,303,2,23,28,64,23,11,3,24,0,92,80,6,0,0,0
58372,295,9,48,24,74,12,61,4,21,3,92,54,0,0,0,1
58376,196,9,37,6,47,10,55,2,7,2,76,39,21,0,3,1
58378,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58379,545,1,55,7,95,6,74,2,22,0,151,72,0,0,34,0
58381,248,2,25,5,54,5,26,2,4,0,177,39,0,0,0,6
58382,54,1,6,0,7,0,6,0,0,0,18,10,0,0,3,0
58383,69,4,14,4,19,3,23,0,0,1,21,15,2,0,0,0
58385,123,2,14,10,36,4,10,0,0,0,80,24,3,0,0,10
58386,590,9,49,8,158,9,33,4,19,0,330,93,28,0,0,17
58387,59,1,8,0,32,2,13,3,9,1,36,11,0,0,0,5
58389,202,3,30,0,58,6,31,0,0,2,59,34,0,0,10,3
58392,83,5,23,0,34,3,30,1,2,2,40,17,2,0,6,2
58393,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58394,14,2,3,1,3,1,5,0,0,0,4,3,5,0,0,0
58395,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58397,928,6,130,0,316,4,26,10,73,0,610,171,272,0,2,27
58398,229,2,25,5,47,5,25,2,4,0,177,39,0,0,0,5
58399,820,14,116,25,127,23,105,5,6,2,195,100,108,0,0,9
58401,93,4,18,5,34,3,24,1,4,1,52,19,2,0,0,1
58404,126,6,32,0,42,1,19,1,12,0,102,32,0,0,11,1
58405,211,4,17,2,86,2,16,3,5,0,114,62,1,0,0,0
58406,272,17,59,1,60,1,40,5,20,1,109,44,19,0,0,12
58407,27,3,6,0,9,0,7,1,3,0,8,7,0,0,0,2
58408,12,1,3,0,2,1,0,0,0,0,1,3,5,0,1,0
58409,57,5,8,0,10,0,16,0,0,1,16,6,0,0,0,6
58410,212,11,39,0,57,5,37,6,17,2,99,54,0,0,9,1
58411,64,4,18,0,26,0,19,1,5,2,60,15,1,0,0,0
58412,314,2,31,0,65,5,29,4,10,0,201,48,0,0,0,6
58413,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58414,191,4,33,4,78,3,31,4,14,2,105,53,29,0,0,0
58415,134,4,21,12,55,5,30,1,9,1,73,26,0,0,0,1
58417,268,5,36,9,126,6,40,1,2,2,201,51,0,0,8,4
58419,258,5,42,13,85,9,47,3,14,1,105,50,9,0,3,2
58422,67,1,8,0,10,0,4,1,4,0,8,13,0,0,0,0
58423,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58424,137,9,26,9,35,5,31,1,3,2,52,24,0,0,0,0
58425,193,5,39,0,81,5,40,1,3,2,123,39,13,0,0,3
58426,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58427,232,2,25,0,56,5,25,2,4,0,179,39,0,0,0,5
58429,41,2,13,0,15,0,21,1,9,0,20,14,0,0,3,0
58430,71,6,20,0,14,2,21,1,2,2,37,18,0,0,8,0
58432,88,5,24,0,36,3,30,1,2,2,43,18,2,0,6,2
58434,54,3,13,0,12,1,14,0,0,0,18,19,0,0,0,1
58436,82,8,18,0,24,4,25,2,4,2,33,16,0,0,8,0
58437,34,2,5,0,15,2,12,0,0,0,19,4,1,0,0,1
58438,93,5,25,7,32,4,30,1,2,2,44,19,0,0,6,0
58441,39,1,5,0,13,2,14,1,1,1,25,6,0,0,2,0
58442,446,5,37,0,55,7,62,4,6,1,106,58,23,0,20,0
58443,116,4,22,1,43,3,26,1,1,1,67,17,0,0,4,0
58445,71,3,17,1,15,1,11,2,7,0,12,12,0,0,0,2
58446,15,1,4,0,3,0,0,0,0,0,14,4,0,0,0,0
58449,313,6,48,11,76,16,36,3,14,1,114,48,96,0,0,8
58451,157,3,31,5,47,4,33,2,9,1,67,38,9,0,3,2
58453,30,1,6,1,8,1,7,0,0,0,10,6,6,0,3,0
58455,335,5,63,9,168,4,74,1,7,2,216,73,1,0,3,1
58456,179,3,45,6,72,6,40,4,19,1,75,36,0,0,0,2
58457,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58458,147,10,30,14,48,8,37,2,8,2,69,30,0,0,0,0
58459,407,1,19,15,86,8,35,9,12,0,144,51,3,0,8,0
58460,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58461,96,2,11,2,23,2,12,2,2,1,39,17,0,0,0,1
58462,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58463,440,18,61,22,134,15,69,10,32,3,207,77,1,0,0,3
58464,26,2,8,0,4,2,13,0,0,1,8,10,0,0,3,0
58466,16,1,4,2,5,2,3,0,0,0,3,4,0,0,0,0
58467,216,13,37,12,52,7,42,3,14,3,71,37,0,0,0,0
58470,478,17,97,10,142,8,89,5,17,2,142,95,49,0,0,8
58471,113,1,16,0,46,0,16,0,0,0,47,16,12,0,10,0
58472,57,4,16,0,14,2,21,0,0,2,21,11,0,0,4,0
58473,147,5,27,0,41,7,31,1,9,2,81,26,0,0,4,3
58474,454,18,99,16,114,10,87,6,21,3,104,100,0,0,0,1
58475,225,7,38,12,60,7,48,2,4,3,79,38,0,0,0,0
58476,72,3,11,0,34,0,9,0,0,0,48,11,3,0,0,0
58477,230,8,42,10,79,9,41,3,20,2,100,45,2,0,0,3
58478,255,8,40,0,96,10,47,3,11,1,196,46,0,0,0,1
58479,7,1,1,0,2,0,0,0,0,0,7,2,0,0,1,0
58480,180,3,29,4,54,4,23,4,24,0,56,35,27,0,0,0
58481,332,10,60,0,85,9,57,3,9,1,173,52,10,0,0,2
58482,145,8,24,10,33,6,31,3,6,2,46,24,0,0,0,0
58485,122,4,20,2,28,4,26,2,2,2,44,20,0,0,0,0
58487,336,2,31,0,87,5,27,4,10,0,223,48,2,0,0,28
58490,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58491,95,9,20,0,31,3,27,2,3,2,39,17,0,0,8,2
58493,313,8,56,9,126,9,49,4,13,0,215,61,22,0,1,2
58494,82,4,13,3,24,3,4,2,5,0,39,23,0,0,2,0
58495,166,6,24,14,67,9,34,3,23,1,101,30,0,0,0,4
58497,66,3,12,0,18,4,27,4,6,1,12,19,0,0,4,0
58498,85,5,24,6,29,3,30,1,2,2,42,18,2,0,6,2
58499,151,5,31,10,50,9,43,3,13,2,72,34,0,0,6,0
58500,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58501,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
58502,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
58504,99,5,24,0,43,3,30,1,2,2,55,20,2,0,6,2
58505,98,2,23,7,15,11,12,1,7,0,41,19,64,0,0,8
58507,362,20,92,18,118,11,69,4,13,2,128,92,0,0,0,1
58509,82,8,18,0,25,4,25,2,4,2,34,15,0,0,8,0
58510,479,20,86,14,119,12,97,6,13,2,123,82,31,0,0,8
58511,214,6,36,12,62,6,41,3,14,2,105,49,3,0,6,2
58513,13,2,3,0,3,0,4,0,0,0,3,3,0,0,0,0
58514,31,2,6,5,11,3,11,1,5,0,10,9,0,0,0,0
58515,459,18,100,16,117,10,98,6,21,3,104,101,0,0,0,1
58518,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58519,63,1,9,5,30,2,14,3,11,1,43,12,0,0,0,5
58520,84,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58521,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58522,60,3,16,0,13,2,21,0,0,2,28,15,0,0,8,0
58524,85,5,24,0,35,3,30,1,2,2,41,18,2,0,6,2
58525,141,5,44,6,59,5,37,1,12,1,66,37,0,0,12,0
58526,110,3,24,0,53,3,25,1,9,1,56,28,4,0,0,1
58529,47,3,15,0,19,0,13,0,0,1,30,14,0,0,0,0
58530,174,6,34,0,68,4,32,1,3,2,106,34,17,0,10,3
58532,141,1,16,0,52,0,10,0,0,0,93,28,0,0,0,0
58533,144,5,29,10,46,9,42,3,13,2,70,31,0,0,6,0
58534,260,11,40,13,60,13,9,7,22,0,71,47,31,0,0,0
58535,167,6,33,0,63,7,39,2,8,2,119,38,0,0,4,0
58536,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58537,88,4,18,0,23,2,12,1,3,0,40,17,0,0,3,1
58538,147,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
58540,99,5,24,0,43,3,30,1,2,2,55,20,2,0,6,2
58541,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58542,580,22,114,18,145,12,113,3,12,4,185,105,25,0,0,12
58545,38,1,5,0,13,2,14,1,1,1,20,6,0,0,2,0
58547,139,4,26,12,48,5,30,1,7,1,72,33,1,0,1,0
58551,213,14,50,8,64,7,45,3,13,2,86,42,0,0,0,2
58552,368,9,62,16,128,19,48,3,18,1,185,68,0,0,1,0
58555,187,4,31,7,68,9,24,1,9,1,115,42,0,0,0,1
58557,115,4,31,7,23,6,25,0,0,1,55,45,0,0,0,0
58558,39,3,13,1,14,3,19,1,4,1,14,9,0,0,0,0
58559,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58560,19,1,4,0,5,0,6,0,0,0,18,5,0,0,0,0
58561,99,5,24,0,43,3,30,1,2,2,57,20,2,0,6,0
58562,150,7,29,11,39,6,35,1,5,2,56,27,0,0,0,0
58564,209,5,40,11,75,3,44,0,1,2,97,39,2,0,0,0
58567,142,9,32,10,43,5,38,6,16,3,57,35,0,0,0,1
58568,29,1,3,1,5,1,5,0,0,0,6,3,0,0,0,0
58569,81,2,16,0,29,2,15,1,3,1,52,20,0,0,7,1
58570,256,8,37,10,73,6,53,3,13,1,145,56,5,0,0,5
58571,65,3,9,1,15,1,10,1,0,0,25,12,2,0,1,1
58573,34,1,5,0,13,2,6,0,0,0,12,11,0,0,0,0
58574,152,4,30,9,42,4,34,1,2,2,61,26,0,0,0,0
58575,241,8,37,5,49,3,44,2,4,2,84,45,0,0,0,1
58577,408,3,42,0,96,5,43,5,14,0,256,72,2,0,1,9
58580,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58581,117,5,26,7,29,4,26,0,0,1,131,28,6,0,3,2
58583,195,10,38,0,67,11,49,4,18,3,87,52,0,0,10,0
58584,113,2,17,8,49,3,7,1,6,0,94,29,0,0,0,0
58588,150,2,19,7,65,5,17,0,0,0,117,24,0,0,0,2
58589,210,4,36,10,57,7,18,1,12,0,110,50,4,0,0,0
58590,1217,6,155,0,375,21,53,22,101,0,773,237,262,0,13,31
58591,430,16,86,13,113,10,87,6,14,2,130,82,39,0,2,7
58593,115,4,31,7,23,6,26,0,0,1,55,45,0,0,0,0
58595,116,4,19,8,47,4,27,1,5,1,61,20,2,0,0,2
58596,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58597,179,6,29,0,74,4,29,3,7,2,139,31,0,0,12,1
58598,7,1,2,1,0,1,0,0,0,0,0,2,0,0,1,0
58601,161,4,18,1,40,3,26,1,1,1,59,16,11,0,0,3
58602,107,5,17,8,36,9,18,5,14,0,43,24,0,0,0,0
58603,100,4,18,8,44,4,27,1,5,1,58,19,2,0,0,2
58604,309,9,7,1,276,2,7,1,2,0,148,8,0,0,0,262
58605,97,5,24,0,41,3,30,1,2,2,54,20,2,0,6,0
58607,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
58609,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58611,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58613,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58614,430,5,40,9,183,8,22,1,8,0,407,92,3,0,7,0
58615,160,2,28,0,69,2,24,0,0,0,68,28,12,0,17,0
58616,13,1,4,1,2,1,3,0,0,0,2,4,0,0,2,0
58617,164,4,30,0,48,7,30,4,12,2,53,29,0,0,10,0
58618,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
58621,377,17,62,13,90,9,70,6,16,2,91,67,0,0,0,0
58622,86,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58623,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
58624,114,2,19,8,50,5,28,0,0,1,76,23,0,0,0,1
58625,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58627,48,2,13,0,13,4,25,0,0,2,18,7,0,0,6,0
58628,256,4,23,7,46,9,45,9,18,1,68,31,0,0,0,0
58629,59,1,8,0,32,2,13,3,9,1,36,11,0,0,0,5
58630,328,11,51,9,109,13,61,7,42,1,131,56,5,0,7,12
58631,94,4,14,6,36,5,29,2,5,0,53,15,0,0,0,0
58632,404,9,101,14,78,19,88,4,22,0,74,64,65,0,1,0
58633,198,5,32,11,63,10,44,3,16,2,135,50,0,0,6,1
58634,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58637,176,9,24,0,82,10,27,2,7,2,61,27,0,0,8,2
58638,245,4,34,3,104,3,73,12,47,1,118,44,3,0,3,0
58640,100,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
58641,190,9,37,9,52,7,43,2,10,2,72,38,0,0,0,0
58642,154,9,24,0,61,3,27,2,5,2,138,29,0,0,4,2
58643,44,1,5,0,15,0,5,0,0,0,24,6,0,0,1,0
58644,62,4,13,0,20,1,15,1,1,0,27,13,0,0,4,1
58645,146,6,30,0,51,7,42,4,13,2,74,33,0,0,8,0
58646,55,2,7,4,15,4,8,0,0,0,25,9,0,0,0,1
58648,107,4,21,5,34,5,31,2,5,2,88,24,0,0,4,0
58649,625,20,113,14,122,13,129,5,28,2,130,94,80,0,0,17
58650,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58651,416,17,82,13,97,9,74,5,19,3,93,82,0,0,0,1
58654,194,10,38,0,67,11,49,4,18,3,87,52,0,0,10,0
58655,98,5,24,0,42,3,30,1,2,2,56,20,2,0,6,1
58656,106,3,21,5,37,3,23,2,5,1,51,26,0,0,0,0
58658,168,5,24,18,67,9,34,3,23,1,101,30,0,0,0,4
58659,132,5,24,7,34,4,33,1,3,2,75,22,0,0,0,3
58661,151,9,26,0,56,3,29,1,4,2,67,28,0,0,4,2
58662,72,4,18,2,22,3,23,0,0,2,32,13,0,0,4,0
58663,1106,13,105,29,188,17,152,5,21,1,357,135,80,0,0,22
58664,39,2,9,4,11,4,13,1,2,0,7,10,0,0,0,0
58666,266,5,36,9,125,6,40,1,2,2,199,50,0,0,8,2
58667,538,15,105,20,173,14,82,7,28,2,258,126,0,0,7,0
58668,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58669,263,5,36,9,122,6,40,1,2,2,197,50,0,0,8,4
58670,1120,7,161,12,472,3,73,13,89,0,830,220,254,0,2,31
58671,126,9,27,0,44,4,39,1,1,2,46,25,0,0,0,6
58673,668,3,42,14,192,6,43,0,0,1,398,130,0,0,15,0
58674,131,4,24,9,51,8,26,2,8,1,80,27,2,0,0,1
58675,101,5,24,1,27,3,15,1,1,1,70,26,2,0,0,3
58676,147,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
58677,1090,17,131,0,386,19,120,3,34,1,679,206,20,0,0,6
58680,17,3,5,0,4,0,7,0,0,0,5,2,0,0,1,1
58681,99,2,10,0,45,0,2,0,0,0,70,15,6,0,4,0
58682,205,10,36,0,66,6,39,5,14,2,104,45,0,0,9,4
58683,64,1,7,5,16,4,1,2,8,0,12,9,0,0,2,0
58684,245,10,46,21,84,17,72,8,38,2,95,49,0,0,0,1
58685,294,2,29,3,141,4,24,1,8,0,170,35,0,0,0,6
58686,41,4,9,1,16,1,11,1,2,0,24,11,4,0,0,0
58687,330,4,29,1,86,1,25,3,12,0,172,53,27,0,0,16
58688,221,4,39,2,94,5,26,1,16,1,125,37,0,0,5,2
58689,638,7,68,14,281,12,46,2,25,1,677,140,5,0,0,0
58690,605,25,116,26,172,24,122,11,36,2,287,132,68,0,0,5
58693,635,1,55,7,279,3,91,1,12,1,507,134,0,0,0,1
58695,140,6,29,7,42,7,40,4,11,2,65,29,0,0,8,0
58696,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
58699,32,4,5,3,11,3,6,3,6,0,8,8,0,0,0,0
58700,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58701,60,3,15,0,26,0,19,1,6,2,65,11,1,0,0,0
58702,296,2,77,0,128,0,0,0,0,0,367,88,0,0,0,0
58703,145,6,24,9,59,6,32,1,5,0,82,23,1,0,0,2
58704,370,7,43,10,112,6,41,15,26,2,181,58,0,0,0,4
58705,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58707,97,5,24,0,41,3,30,1,2,2,54,20,2,0,6,0
58708,34,3,5,2,9,2,12,0,0,0,9,6,0,0,0,0
58709,115,3,13,7,40,7,15,4,2,0,61,25,0,0,1,1
58710,88,2,21,6,14,10,12,1,6,0,38,17,56,0,0,7
58711,72,1,11,3,20,3,17,1,3,0,28,24,1,0,0,0
58712,71,3,17,1,15,1,11,2,7,0,12,12,0,0,0,2
58713,152,5,31,11,49,10,42,3,14,2,72,33,0,0,6,0
58714,165,6,35,9,42,3,35,1,4,2,60,31,0,0,0,0
58715,255,15,67,16,79,10,72,5,15,3,78,66,3,0,0,0
58717,160,6,36,9,43,3,42,1,6,2,55,33,2,0,0,0
58719,9,1,2,0,2,0,0,0,0,0,2,2,0,0,1,0
58720,95,5,21,2,31,3,23,3,6,1,50,22,2,0,0,0
58722,240,10,40,16,58,8,50,3,16,3,83,43,0,0,0,0
58723,44,1,4,0,17,0,2,0,0,0,37,9,6,0,0,5
58724,392,15,76,5,110,3,72,3,4,2,169,69,26,0,0,8
58725,212,11,39,0,57,5,37,6,17,2,99,54,0,0,9,1
58727,151,5,30,10,50,9,43,3,13,2,75,32,0,0,6,1
58728,146,5,27,8,56,7,31,1,9,2,98,26,0,0,0,3
58730,168,4,20,4,57,4,23,3,9,0,88,34,0,0,0,0
58731,158,6,28,0,72,7,37,3,10,1,141,35,0,0,0,1
58733,128,7,23,8,32,4,29,1,2,2,47,21,0,0,0,1
58734,116,4,16,2,42,2,12,1,2,0,74,23,0,0,2,1
58737,313,10,51,4,65,5,33,3,9,1,173,48,2,0,4,2
58739,154,1,14,5,43,5,24,5,7,0,53,21,17,0,0,0
58741,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58742,171,1,22,7,47,5,12,2,7,0,90,37,0,0,10,0
58743,158,13,32,15,54,9,39,6,22,3,69,37,0,0,0,0
58744,81,2,10,4,31,3,13,0,0,1,52,10,0,0,0,0
58745,119,4,23,1,42,1,27,1,2,1,65,21,4,0,0,1
58746,140,3,14,0,74,5,16,0,0,0,116,13,0,0,4,2
58748,113,4,19,10,50,5,31,1,9,1,71,22,0,0,0,3
58750,185,9,37,7,62,5,37,2,11,1,67,43,7,0,0,4
58751,176,7,41,5,62,4,55,1,7,2,91,52,0,0,4,2
58752,98,9,24,6,23,3,31,0,0,2,40,19,5,0,1,0
58754,127,2,18,7,42,7,25,3,5,0,82,21,2,0,2,1
58756,476,4,45,3,144,3,5,4,7,0,330,126,38,0,0,35
58757,123,7,23,7,28,4,29,1,2,2,46,21,0,0,0,0
58758,110,4,20,0,53,3,26,1,5,1,69,23,2,0,1,2
58760,46,1,7,0,23,2,15,0,0,1,28,7,0,0,2,0
58761,89,1,15,6,24,5,31,0,0,0,31,30,14,0,7,0
58762,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
58763,105,3,22,6,34,4,30,1,5,2,67,19,0,0,6,1
58766,86,5,24,5,30,3,30,1,2,2,43,18,2,0,6,0
58768,438,18,86,13,102,9,75,5,20,3,105,86,0,0,0,1
58770,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58771,86,5,25,4,18,4,35,1,1,2,35,21,0,0,3,0
58776,97,5,24,0,41,3,30,1,2,2,54,20,2,0,6,0
58778,48,2,11,0,17,2,21,0,0,2,24,6,0,0,4,1
58779,41,2,7,3,17,2,10,0,0,0,26,6,9,0,1,0
58781,199,6,32,5,68,5,26,3,12,0,107,48,0,0,1,3
58783,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58784,115,4,15,2,41,1,15,3,6,0,62,20,0,0,1,0
58785,150,4,24,1,41,3,25,2,5,1,96,24,0,0,0,6
58786,118,13,28,6,32,5,27,1,5,1,39,24,1,0,0,1
58787,96,5,24,1,39,3,30,1,2,2,53,20,2,0,0,0
58788,61,4,13,0,14,2,23,0,0,2,30,20,0,0,5,0
58789,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58790,126,7,22,0,53,6,34,2,4,2,98,20,0,0,11,1
58793,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58794,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58796,407,7,46,11,269,4,36,1,2,2,726,78,4,0,0,132
58797,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
58798,1617,18,169,45,221,39,179,4,6,2,361,186,270,0,0,22
58799,256,13,43,11,59,7,48,3,8,2,66,43,0,0,0,0
58801,475,5,39,12,188,9,22,2,12,0,446,105,3,0,7,0
58802,16,3,6,0,2,0,7,0,0,0,0,2,0,0,1,1
58804,477,14,62,26,137,18,61,6,32,2,194,88,0,0,0,0
58806,178,9,30,10,34,6,35,3,11,3,48,30,0,0,0,1
58808,368,11,48,24,98,16,75,6,37,2,112,69,2,0,0,0
58809,168,11,30,12,36,8,38,3,13,3,49,30,0,0,0,0
58810,15,1,3,0,6,0,0,0,0,0,9,5,4,0,0,0
58812,34,1,7,0,15,0,4,1,2,0,12,9,0,0,0,0
58813,434,3,41,5,88,5,53,7,13,0,247,75,2,0,1,8
58814,215,4,26,1,102,3,29,1,1,1,139,28,0,0,4,0
58815,423,17,65,14,123,10,75,6,19,2,118,73,0,0,0,0
58817,265,5,36,9,124,6,40,1,2,2,199,50,0,0,8,4
58818,142,3,30,5,43,3,25,2,8,0,66,34,0,0,0,4
58819,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
58820,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58821,284,5,41,3,111,3,77,16,60,1,147,58,0,0,3,1
58822,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58824,107,4,18,8,44,4,27,1,5,1,58,19,2,0,0,2
58825,68,1,4,0,22,0,6,0,0,0,39,12,0,0,0,3
58828,93,5,24,0,39,3,30,1,2,2,51,18,2,0,6,0
58829,133,5,26,8,40,8,37,3,11,2,64,27,0,0,6,0
58830,42,1,6,0,16,0,7,0,0,0,33,11,3,0,0,0
58832,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58833,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58835,268,11,55,11,62,5,52,3,14,3,76,53,0,0,0,0
58837,97,5,24,6,35,3,30,1,2,2,54,20,2,0,6,0
58838,100,4,15,0,19,2,10,2,4,0,38,15,0,0,5,0
58840,132,4,21,3,49,3,17,2,7,1,61,23,2,0,0,2
58842,293,4,33,2,86,2,16,0,0,0,142,67,0,0,0,2
58843,113,5,29,0,45,4,40,1,3,2,64,22,0,0,6,0
58844,19,1,3,1,4,1,7,0,0,0,7,5,0,0,1,0
58845,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58847,104,4,29,7,18,6,25,0,0,1,51,40,0,0,0,0
58849,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
58850,88,5,25,6,29,3,30,1,3,2,45,19,2,0,0,1
58851,147,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
58852,11,1,2,0,3,0,1,1,1,0,3,3,0,0,1,0
58855,109,5,19,6,42,6,26,1,8,1,44,21,2,0,0,1
58856,160,4,29,9,66,7,40,1,4,2,92,32,0,0,0,1
58858,261,11,44,15,100,13,48,7,27,3,168,68,0,0,4,7
58860,183,5,30,11,58,9,42,3,15,2,134,47,0,0,6,0
58861,96,5,24,0,40,3,30,1,2,2,52,20,2,0,6,0
58866,53,2,16,0,23,4,25,0,0,2,29,16,0,0,3,0
58867,35,1,5,0,8,0,4,0,0,0,15,11,0,0,0,1
58869,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58873,158,13,32,15,54,9,39,6,22,3,69,37,0,0,0,0
58874,170,4,25,1,61,3,54,1,1,1,102,30,7,0,0,0
58875,62,1,10,0,24,0,4,2,5,0,23,14,0,0,0,0
58876,96,8,20,0,35,4,29,1,1,2,50,18,0,0,8,0
58877,19,2,3,1,4,1,5,0,0,0,7,5,0,0,1,0
58878,93,1,11,1,25,1,21,0,0,0,20,14,0,0,6,0
58879,67,4,16,0,20,2,10,0,0,0,40,14,0,0,0,2
58883,141,3,32,6,58,4,32,3,21,2,74,30,0,0,0,1
58884,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
58885,1798,25,208,0,584,33,164,4,35,1,1060,301,26,0,0,4
58886,96,7,22,0,33,3,31,2,4,2,49,21,0,0,4,0
58887,144,3,22,5,47,2,19,1,2,1,88,27,0,0,4,0
58888,125,9,22,0,45,4,27,4,7,2,93,24,0,0,8,2
58889,210,5,38,12,69,14,40,5,20,1,103,47,0,0,0,0
58892,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
58894,11,2,4,0,3,0,1,0,0,0,3,4,0,0,1,0
58897,196,5,32,11,62,10,43,3,16,2,136,50,0,0,6,0
58898,766,6,62,5,328,8,58,1,1,2,529,203,0,0,21,0
58899,417,16,85,24,130,16,99,8,29,3,115,102,0,0,0,0
58900,148,2,27,0,64,2,22,0,0,0,62,27,12,0,16,0
58902,110,5,29,0,41,3,32,1,2,2,54,23,2,0,7,1
58905,164,3,26,3,52,3,16,3,16,0,71,39,31,0,0,0
58906,117,5,9,4,34,3,12,3,5,0,49,10,0,0,0,2
