_id,FunctionDefinitions,Function calls,ExpressionStatements,EventDefinitions,ElementaryType_addresses,Modifier_Definitions,Modifier_Invocations,Approvefunction_Definitions
44282,24,0,35,3,30,1,2,2
44283,5,0,22,2,12,0,0,1
44286,24,6,29,3,30,1,2,2
44287,8,3,18,4,16,0,0,0
44288,32,13,70,9,43,9,13,2
44290,12,0,18,4,27,4,6,1
44291,12,1,23,1,8,1,1,0
44292,17,2,56,2,15,6,19,0
44293,54,12,93,6,57,3,7,2
44294,4,0,3,0,3,0,0,0
44300,24,6,29,3,30,1,2,2
44301,28,9,39,4,32,1,4,2
44305,28,12,100,7,31,4,32,0
44306,14,3,26,3,29,1,5,0
44307,40,0,106,9,49,8,28,2
44309,4,2,7,2,6,1,2,0
44311,20,0,48,2,28,0,0,2
44313,12,1,60,2,13,1,0,0
44314,14,1,18,3,19,0,0,1
44315,35,19,59,4,58,0,0,2
44316,24,6,29,3,30,1,2,2
44317,63,7,77,5,66,1,3,2
44318,82,13,97,9,74,5,19,3
44320,142,22,129,20,118,5,22,2
44321,32,11,63,10,44,3,16,2
44322,25,7,30,3,30,1,2,2
44323,8,0,16,1,4,2,5,0
44325,36,9,123,6,40,1,2,2
44326,15,0,35,4,38,1,1,0
44327,4,0,7,0,5,1,1,0
44329,59,11,193,5,88,7,29,2
44331,37,16,51,10,46,5,17,2
44332,16,0,52,0,10,0,0,0
44333,70,6,90,4,73,3,6,2
44336,76,16,89,10,71,6,20,3
44337,82,13,93,9,74,5,19,3
44338,16,3,16,2,21,0,0,2
44339,18,0,23,3,25,1,1,2
44340,31,8,64,3,36,1,3,2
44341,2,0,3,0,2,0,0,0
44342,21,7,35,6,20,6,14,1
44344,29,7,42,7,40,4,11,2
44345,9,4,20,4,12,0,0,0
44347,116,19,148,13,114,3,13,4
44349,17,0,14,0,9,0,0,0
44350,5,2,16,2,16,0,0,0
44351,21,4,26,3,30,3,5,0
44352,27,6,32,6,21,0,0,1
44354,24,0,40,3,30,1,2,2
44356,28,0,106,11,37,16,35,1
44358,54,7,284,3,91,1,12,1
44359,144,8,339,4,34,9,81,0
44360,27,7,58,3,25,1,9,1
44361,24,0,40,3,30,1,2,2
44362,19,13,68,8,25,3,12,0
44363,13,0,15,2,18,1,4,0
44364,36,9,123,6,40,1,2,2
44365,4,0,17,1,4,1,2,0
44366,3,0,3,0,1,0,0,0
44368,16,3,69,3,13,1,6,0
44369,134,0,388,19,123,3,34,1
44370,3,0,3,0,3,0,0,0
44373,55,16,118,7,67,3,21,3
44374,26,1,106,1,13,1,1,0
44381,5,0,8,0,5,0,0,0
44383,30,10,48,9,42,3,13,2
44384,24,0,35,3,30,1,2,2
44386,100,16,118,10,98,6,21,3
44387,24,0,35,3,30,1,2,2
44389,7,3,22,2,8,1,1,0
44391,19,5,22,2,23,0,0,2
44392,19,4,24,3,27,2,4,2
44393,24,0,40,3,30,1,2,2
44394,7,0,13,1,4,2,4,0
44395,42,7,76,4,38,3,12,2
44396,35,0,73,7,47,4,19,2
44397,17,2,92,2,18,3,5,0
44398,33,0,60,8,37,2,11,2
44399,8,0,6,2,13,0,0,1
44401,22,7,49,7,25,3,5,0
44402,24,9,51,8,26,2,8,1
44403,20,5,15,4,23,1,3,1
44404,30,6,109,6,16,11,18,0
44405,54,14,64,8,59,4,13,3
44408,53,0,105,13,48,7,21,0
44409,24,0,35,3,30,1,2,2
44410,14,6,39,4,13,2,3,0
44411,17,0,25,3,24,1,5,1
44413,26,0,50,3,40,2,9,2
44415,20,4,30,3,21,1,2,1
44416,24,0,40,3,30,1,2,2
44417,15,0,25,0,11,3,8,0
44418,12,0,6,2,21,0,0,2
44419,127,3,275,2,22,3,62,0
44420,24,6,29,3,30,1,2,2
44422,18,8,41,4,27,1,5,1
44423,31,0,47,6,33,5,13,2
44424,62,15,135,16,50,3,18,1
44426,4,0,3,0,1,0,0,0
44427,24,6,29,3,30,1,2,2
44430,18,0,24,3,25,1,1,2
44431,23,1,36,3,29,1,3,2
44432,18,8,44,4,27,1,5,1
44434,4,0,7,0,5,1,1,0
44435,9,4,24,3,18,0,0,1
44436,29,7,42,7,40,4,11,2
44437,23,1,45,1,25,1,2,1
44438,29,12,51,7,38,3,7,2
44439,32,0,39,5,45,1,3,2
44440,94,21,170,15,92,14,60,2
44441,30,2,57,4,31,2,9,1
44443,16,1,29,1,13,3,8,0
44444,31,10,49,9,41,3,13,2
44445,3,0,3,0,4,0,0,0
44446,3,0,31,1,8,1,1,0
44447,23,4,25,3,30,1,1,2
44448,3,0,1,0,4,0,0,0
44450,17,1,17,3,22,0,0,2
44451,26,7,35,4,32,2,5,2
44452,36,0,53,5,36,3,8,1
44454,23,2,35,5,24,6,23,0
44456,13,2,47,2,13,1,2,0
44459,28,8,44,3,36,2,4,2
44461,28,13,94,8,29,7,29,1
44462,22,9,40,8,33,3,10,0
44464,25,5,45,3,16,2,16,0
44465,29,10,48,6,36,4,8,2
44466,24,0,39,3,30,1,2,2
44468,14,1,49,1,32,1,2,0
44469,28,10,43,6,38,3,8,2
44470,46,8,153,9,33,3,10,0
44471,14,7,36,1,14,0,0,0
44472,29,10,46,9,42,3,13,2
44473,2,0,7,0,2,0,0,0
44474,19,0,30,2,25,1,1,2
44475,24,6,29,3,30,1,2,2
44476,5,0,17,2,12,0,0,0
44477,31,0,87,5,27,4,10,0
44478,32,12,39,7,37,3,11,3
44479,30,10,34,6,35,3,11,3
44481,33,12,44,8,37,5,16,3
44482,24,6,29,3,30,1,2,2
44483,41,0,52,7,79,0,0,2
44484,24,0,35,3,30,1,2,2
44486,17,1,19,3,18,1,4,1
44487,78,0,102,10,47,4,21,3
44488,14,9,45,7,28,0,0,0
44490,27,0,30,6,28,5,12,2
44491,19,10,55,5,31,1,9,1
44492,48,8,88,8,49,3,14,1
44494,27,12,45,8,34,4,14,2
44497,50,14,110,11,62,8,34,2
44498,24,6,29,3,30,1,2,2
44499,24,0,35,3,30,1,2,2
44500,3,0,1,0,0,0,0,0
44501,18,0,78,9,27,9,22,0
44503,23,0,41,4,28,3,7,2
44504,8,3,26,2,19,0,0,1
44505,19,4,97,6,20,3,12,0
44507,24,0,40,3,30,1,2,2
44508,39,5,44,4,46,2,6,2
44509,30,10,48,9,42,3,13,2
44510,69,0,155,14,72,10,48,2
44511,6,2,15,2,12,0,0,0
44512,45,0,64,7,49,6,25,3
44514,41,8,120,5,59,3,11,3
44515,43,14,53,10,53,3,10,2
44518,29,7,42,7,40,4,11,2
44519,28,0,74,6,36,5,8,2
44520,24,2,79,3,17,6,9,0
44521,24,1,41,3,25,2,5,1
44522,209,0,598,33,166,4,35,1
44523,36,0,53,5,36,3,8,1
44524,29,0,72,4,29,3,7,2
44526,52,14,114,11,62,8,36,2
44527,29,10,48,3,31,1,5,2
44528,42,12,64,6,45,1,22,3
44529,24,6,29,3,30,1,2,2
44530,23,0,181,2,13,2,5,0
44534,5,4,15,2,7,1,2,0
44535,29,7,42,7,40,4,11,2
44536,24,6,29,3,30,1,2,2
44537,50,13,85,10,57,7,27,3
44538,20,3,22,5,31,1,3,1
44539,4,0,5,0,5,0,0,0
44543,18,0,43,2,18,0,0,1
44545,9,4,24,3,18,0,0,1
44546,87,18,167,14,86,7,42,3
44547,24,6,29,3,30,1,2,2
44549,24,0,40,3,30,1,2,2
44551,13,3,28,2,16,2,2,1
44553,26,10,36,6,31,3,7,2
44554,26,9,50,4,34,2,6,2
44555,51,5,69,6,69,3,8,2
44557,24,0,40,3,30,1,2,2
44558,40,5,71,5,47,5,12,0
44559,39,5,43,4,45,2,6,2
44560,35,16,58,5,38,1,15,2
44561,61,0,69,5,38,4,19,3
44562,1,0,1,0,0,0,0,0
44563,8,0,32,2,13,3,9,1
44564,18,0,17,1,10,0,0,0
44565,44,4,140,2,44,0,0,0
44566,22,1,21,3,26,0,0,1
44567,23,8,50,7,27,2,14,1
44570,26,3,40,8,32,4,16,1
44571,15,6,29,2,18,1,0,1
44572,21,0,44,2,25,1,1,2
44573,12,4,68,4,10,5,8,0
44575,9,0,31,0,9,1,1,0
44576,24,0,35,3,30,1,2,2
44578,44,13,52,4,42,1,6,2
44580,53,0,76,9,59,6,22,2
44581,62,5,328,8,58,1,1,2
44582,9,0,21,1,4,1,1,0
44583,34,12,44,3,34,1,2,2
44585,25,10,33,6,32,3,6,2
44586,25,3,47,6,39,4,7,2
44588,24,6,29,3,30,1,2,2
44590,29,0,46,0,16,1,2,0
44591,38,7,59,7,19,1,1,0
44593,27,2,120,2,17,3,3,0
44595,18,0,24,3,25,1,1,2
44597,51,11,128,10,11,11,44,0
44598,24,6,29,3,30,1,2,2
44600,19,0,63,0,19,0,0,0
44601,27,7,35,3,34,1,2,2
44602,7,3,22,2,8,1,1,0
44603,22,0,34,3,27,2,4,2
44604,32,8,135,8,27,3,7,0
44605,11,0,51,0,10,0,0,0
44606,24,0,43,3,30,1,2,2
44607,29,8,44,4,37,1,2,2
44608,16,0,25,0,7,0,0,0
44609,68,25,140,20,84,12,43,1
44611,78,23,137,15,86,3,23,2
44612,68,6,130,6,104,5,38,2
44615,40,7,57,6,45,3,13,2
44616,52,2,108,2,34,1,0,0
44617,24,3,130,4,19,1,8,0
44618,67,10,88,6,75,2,7,2
44619,13,0,14,2,23,0,0,2
44620,6,0,5,0,3,0,0,0
44621,30,10,48,9,42,3,13,2
44622,29,0,41,3,32,1,2,2
44623,13,0,15,2,23,0,0,2
44624,2,0,7,0,2,0,0,0
44625,47,13,50,4,50,1,3,2
44626,56,2,25,2,29,1,14,0
44627,2,0,4,0,3,0,0,0
44628,24,0,35,3,30,1,2,2
44629,29,0,55,0,21,2,8,0
44630,13,0,13,4,25,0,0,2
44632,20,0,21,2,21,0,0,1
44633,64,26,160,18,89,17,42,1
44634,51,1,96,3,40,2,18,1
44636,37,0,84,8,34,3,10,0
44637,51,3,64,4,32,3,9,1
44638,10,5,26,5,15,1,6,1
44639,11,0,17,2,21,0,0,2
44640,18,8,44,4,27,1,5,1
44641,24,6,29,3,30,1,2,2
44644,17,0,32,2,24,1,2,2
44645,24,0,43,3,30,1,2,2
44646,75,16,96,10,70,6,21,3
44647,24,0,41,3,30,1,2,2
44648,22,5,26,4,28,1,3,2
44650,5,0,4,0,3,0,0,0
44651,24,0,35,3,30,1,2,2
44652,13,2,16,4,22,1,2,1
44655,20,10,54,5,20,1,4,1
44656,87,16,124,11,72,4,15,2
44657,24,6,29,3,30,1,2,2
44658,13,0,17,2,30,0,0,1
44659,52,5,90,2,65,3,7,2
44660,36,0,60,5,30,5,17,2
44661,7,0,24,2,15,1,1,1
44662,24,6,29,3,30,1,2,2
44663,20,0,35,4,29,1,1,2
44664,41,3,110,3,77,16,60,1
44666,22,0,38,4,19,3,7,0
44668,29,12,49,6,42,2,7,3
44669,12,3,19,3,21,1,3,1
44671,24,0,35,3,30,1,2,2
44672,22,9,40,8,33,3,10,0
44673,29,9,40,4,35,1,3,2
44674,24,6,29,3,30,1,2,2
44675,19,0,30,2,25,1,1,2
44677,50,4,206,2,32,8,32,2
44678,24,6,29,3,30,1,2,2
44679,9,7,21,1,10,0,0,0
44680,24,6,29,3,30,1,2,2
44682,33,11,46,5,40,4,15,2
44683,29,7,42,7,40,4,11,2
44684,27,1,120,1,13,1,1,0
44685,13,0,15,2,23,0,0,2
44687,19,0,49,3,24,1,5,1
44690,24,0,53,2,27,4,5,2
44691,30,10,48,9,42,3,13,2
44692,31,16,97,11,43,2,8,2
44693,36,9,123,6,40,1,2,2
44694,24,6,29,3,30,1,2,2
44695,25,0,39,3,31,1,2,2
44696,87,10,67,4,57,1,14,2
44697,26,6,28,6,26,3,10,0
44698,162,14,468,4,73,12,87,0
44699,9,2,8,2,13,0,0,1
44700,45,4,111,5,49,1,6,2
44702,28,3,35,2,25,2,3,2
44703,5,0,12,0,2,2,5,0
44704,42,12,190,5,37,3,18,3
44705,145,20,124,19,166,5,20,2
44706,24,8,65,4,29,1,7,1
44707,52,5,81,2,65,3,7,2
44708,18,0,47,1,15,3,3,0
44710,27,9,38,5,31,3,13,2
44712,25,0,24,4,26,3,4,2
44714,7,3,22,2,8,1,1,0
44715,6,2,7,2,13,0,0,0
44716,2,0,5,0,3,0,0,0
44718,41,6,48,6,50,4,13,1
44719,30,10,36,6,40,3,8,2
44720,61,23,69,14,78,6,27,3
44721,139,17,185,15,207,3,29,0
44722,8,0,32,2,13,3,9,1
44723,25,4,44,6,44,5,8,2
44724,24,0,41,3,30,1,2,2
44725,31,0,56,4,31,2,9,2
44726,12,2,11,2,14,1,3,0
44727,34,3,97,3,72,14,47,1
44728,33,0,50,8,45,4,4,2
44730,31,4,65,4,24,3,11,0
44732,24,6,29,3,30,1,2,2
44733,24,6,29,3,30,1,2,2
44734,24,6,29,3,30,1,2,2
44735,111,15,104,12,49,8,26,0
44736,4,0,6,0,7,1,2,0
44737,65,13,90,8,40,6,27,3
44738,47,8,93,8,79,4,21,2
44739,26,7,46,5,38,1,2,2
44740,24,6,29,3,30,1,2,2
44742,2,0,4,0,2,0,0,0
44743,17,0,38,0,7,0,0,0
44744,38,0,73,10,44,3,13,0
44745,99,40,155,36,135,12,89,2
44746,3,1,5,1,3,0,0,0
44747,27,8,40,9,39,3,11,2
44748,14,0,29,4,14,0,0,1
44749,2,0,10,0,2,0,0,0
44751,18,4,31,4,23,2,6,0
44752,4,0,3,0,0,0,0,0
44753,5,0,22,0,3,0,0,0
44754,16,4,26,3,26,2,5,2
44755,24,6,34,3,30,1,2,2
44756,38,6,57,7,32,1,2,1
44757,24,6,29,3,30,1,2,2
44758,16,7,62,5,14,1,7,1
44759,25,0,36,4,40,4,10,0
44760,40,13,87,15,47,2,11,1
44761,24,6,29,3,30,1,2,2
44763,28,9,39,5,37,1,5,2
44764,45,0,99,10,52,4,22,2
44765,5,0,8,0,5,1,3,0
44766,20,6,44,6,25,2,11,1
44770,25,6,29,3,31,1,2,2
44771,7,1,5,1,6,0,0,0
44772,24,0,35,3,30,1,2,2
44773,4,0,3,0,2,0,0,0
44774,16,0,29,2,15,1,3,1
44775,8,0,6,2,15,1,2,1
44776,20,4,30,3,21,1,2,1
44778,32,13,74,10,52,5,17,3
44779,12,0,20,1,16,1,4,0
44780,81,17,106,10,107,6,33,3
44781,36,9,61,6,39,3,6,2
44782,82,13,95,9,74,5,19,3
44783,24,0,35,3,30,1,2,2
44784,31,14,50,7,42,4,16,2
44785,13,0,29,0,10,2,3,0
44788,25,7,32,4,31,1,2,2
44789,13,0,15,2,23,0,0,2
44791,31,0,87,5,27,4,10,0
44792,24,0,40,3,30,1,2,2
44793,10,5,38,3,10,4,7,0
44794,8,2,18,14,60,3,2,0
44795,130,0,316,4,26,10,73,0
44796,82,13,95,9,74,5,19,3
44797,44,14,76,7,53,4,15,3
44798,24,4,24,1,18,0,0,0
44799,16,8,39,4,26,1,4,1
44800,39,5,45,4,45,2,6,2
44801,27,6,44,3,29,1,3,2
44802,25,0,48,0,5,0,0,0
44803,62,0,139,15,56,2,17,2
44804,41,8,118,5,60,3,11,3
44805,16,0,96,1,2,7,8,0
44806,24,6,29,3,30,1,2,2
44807,45,10,141,6,44,2,10,2
44809,26,0,87,11,27,3,10,2
44812,28,0,40,2,37,1,6,1
44813,24,0,40,3,30,1,2,2
44815,32,15,58,9,42,3,9,2
44816,37,5,125,4,40,2,9,0
44818,19,0,24,0,1,0,0,0
44819,6,0,13,0,8,2,4,0
44820,10,1,22,5,16,2,2,0
44822,37,12,52,7,42,3,14,3
44823,24,0,35,3,30,1,2,2
44824,6,0,3,0,3,0,0,0
44825,18,8,44,4,27,1,5,1
44826,13,3,32,3,12,1,1,0
44827,39,5,44,4,45,2,6,2
44829,42,11,52,5,41,3,13,3
44830,16,7,45,5,30,5,11,1
44831,24,9,51,8,26,2,8,1
44832,86,0,203,24,92,5,21,1
44833,12,0,10,3,17,1,3,1
44835,3,0,5,0,4,0,0,0
44836,8,0,30,1,8,1,1,0
44838,30,10,48,9,42,3,13,2
44840,14,1,49,1,14,0,0,0
44842,10,0,13,0,6,0,0,0
44843,24,0,35,3,30,1,2,2
44844,25,9,30,5,34,1,2,2
44846,30,10,48,3,31,1,5,2
44847,16,0,29,2,15,1,3,1
44848,30,11,47,9,42,3,13,2
44849,24,0,35,3,30,1,2,2
44851,4,0,2,0,3,0,0,0
44855,2,0,2,0,1,0,0,0
44856,70,25,133,16,68,6,17,2
44857,14,7,40,5,13,2,3,0
44858,26,9,34,11,23,0,0,1
44859,30,10,48,9,42,3,13,2
44860,25,7,53,2,24,2,7,2
44861,24,6,29,3,30,1,2,2
44862,51,15,250,16,56,3,20,0
44864,26,5,27,9,23,0,0,1
44867,24,0,40,3,30,1,2,2
44868,61,11,116,7,57,9,28,2
44869,10,3,22,2,17,0,0,1
44870,24,9,62,6,25,0,0,1
44871,52,9,112,13,63,7,44,1
44872,32,7,54,6,45,3,14,2
44873,24,0,35,3,30,1,2,2
44874,24,0,35,3,30,1,2,2
44875,49,0,140,13,59,4,16,2
44876,25,0,63,4,30,1,2,2
44880,8,0,13,2,9,1,4,0
44881,28,0,63,5,37,4,13,3
44882,24,6,29,3,30,1,2,2
44883,12,0,21,3,24,1,1,0
44884,30,10,48,9,42,3,13,2
44885,16,2,42,2,12,1,2,0
44886,9,4,24,3,18,0,0,1
44887,47,8,93,8,79,4,21,2
44888,150,0,342,4,39,3,64,0
44889,8,5,27,2,13,3,9,1
44890,38,14,53,11,49,4,18,3
44891,75,7,97,10,40,2,4,1
44892,15,3,23,2,11,1,5,0
44893,24,0,40,3,30,1,2,2
44894,1,0,1,0,0,0,0,0
44895,26,8,35,3,31,1,1,2
44896,5,0,3,0,6,0,0,0
44897,24,6,29,3,30,1,2,2
44899,24,6,29,3,30,1,2,2
44900,18,5,34,3,24,1,4,1
44901,24,0,35,3,30,1,2,2
44902,20,4,35,2,26,0,0,2
44903,30,10,48,9,42,3,13,2
44905,24,0,40,3,30,1,2,2
44908,9,2,9,2,10,1,3,1
44910,24,0,35,3,30,1,2,2
44911,11,0,21,0,8,2,6,0
44912,32,0,53,6,38,2,6,2
44913,14,1,49,1,14,0,0,0
44914,16,6,28,3,25,1,1,1
44916,17,3,31,2,16,2,7,0
44917,8,4,20,4,13,2,4,0
44918,34,14,44,9,39,5,15,3
44919,17,2,86,2,18,3,5,0
44921,38,13,89,4,35,4,27,2
44922,5,0,0,0,4,0,0,0
44923,32,11,63,10,44,3,16,2
44924,44,19,84,7,62,4,8,2
44925,8,3,10,3,19,0,0,1
44926,50,0,58,0,19,0,0,0
44927,18,7,33,4,25,1,3,1
44928,60,0,85,9,55,3,9,1
44929,24,6,29,3,30,1,2,2
44931,17,0,23,2,23,1,1,2
44932,4,0,3,0,1,0,0,0
44934,8,0,10,2,12,1,3,0
44935,50,1,95,3,40,2,18,1
44936,24,0,40,3,30,1,2,2
44937,24,0,35,3,30,1,2,2
44938,24,0,41,3,30,1,2,2
44939,28,0,63,5,37,4,13,3
44940,36,10,57,7,18,1,12,0
44942,24,6,29,3,30,1,2,2
44944,46,11,60,7,59,6,13,3
44948,46,15,72,15,11,7,27,0
44949,24,6,29,3,30,1,2,2
44950,3,1,3,1,0,0,0,0
44951,36,8,66,5,34,3,3,2
44952,7,4,14,2,2,2,3,0
44953,31,10,50,9,43,3,13,2
44955,87,0,145,11,75,7,33,2
44956,51,6,112,13,61,7,42,1
44957,11,2,15,4,21,0,0,1
44958,24,0,35,3,30,1,2,2
44960,27,5,61,3,35,1,3,2
44961,33,21,87,19,51,13,44,0
44962,83,19,129,15,85,5,29,3
44964,24,0,35,3,30,1,2,2
44966,6,3,12,3,6,1,1,0
44967,24,0,35,3,30,1,2,2
44969,24,6,36,3,30,1,2,2
44970,24,0,35,3,30,1,2,2
44971,24,1,39,3,30,1,2,2
44972,11,1,9,2,6,0,0,0
44973,25,4,34,3,33,1,2,2
44974,14,0,29,4,14,0,0,1
44975,24,0,35,3,30,1,2,2
44976,24,0,35,3,30,1,2,2
44977,27,8,61,4,24,1,5,0
44978,19,0,46,3,23,1,3,1
44979,24,6,29,3,30,1,2,2
44980,81,13,96,9,74,5,19,3
44981,32,6,24,3,32,0,3,2
44982,9,0,9,3,11,0,0,1
44983,18,0,24,0,9,0,0,0
44984,24,0,40,3,30,1,2,2
44985,23,8,32,4,29,1,2,2
44986,39,10,51,5,41,1,5,2
44987,130,0,316,4,26,10,73,0
44990,27,5,61,3,35,1,3,2
44991,13,0,27,0,15,0,0,0
44993,27,6,49,4,36,1,1,2
44994,44,11,54,5,45,2,5,2
44995,122,0,266,0,21,3,62,0
44996,24,6,29,3,30,1,2,2
44997,51,9,81,5,50,2,4,2
44998,29,10,46,9,42,3,13,2
44999,50,22,123,17,75,7,25,2
45001,31,10,55,9,45,4,14,2
45002,42,12,51,12,60,3,14,3
45003,6,1,19,3,9,1,2,0
45004,6,2,12,2,12,0,0,0
45005,17,3,23,1,9,1,6,0
45006,10,5,30,5,21,1,6,0
45007,36,9,126,6,40,1,2,2
45008,24,6,30,3,30,1,2,2
45009,35,8,45,4,38,2,6,2
45010,17,0,13,3,17,1,2,1
45011,25,6,34,4,32,1,2,2
45012,35,9,46,6,42,5,19,3
45013,24,6,29,3,30,1,2,2
45014,17,1,17,1,12,1,2,1
45015,30,10,36,7,34,3,13,3
45016,20,0,60,5,28,0,0,2
45018,18,0,51,3,24,1,5,1
45019,24,6,29,3,30,1,2,2
45020,22,6,28,4,21,3,7,0
45021,16,0,29,2,15,1,3,1
45023,23,1,44,1,27,1,2,1
45025,49,21,89,17,59,6,22,2
45027,26,12,37,7,37,3,7,2
45029,24,0,40,3,30,1,2,2
45030,37,12,95,7,53,5,27,3
45031,34,6,47,4,48,0,0,2
45032,3,0,9,0,4,0,0,0
45033,18,0,3,0,5,0,0,0
45034,2,0,16,0,2,0,0,0
45035,20,1,38,1,18,1,7,1
45036,42,13,60,13,44,7,30,0
45037,99,59,227,54,124,18,79,2
45040,128,0,279,1,19,3,64,0
45041,70,6,90,4,73,3,6,2
45043,2,0,7,0,2,0,0,0
45044,87,0,145,11,75,7,33,2
45046,41,0,88,5,41,8,17,0
45047,23,9,47,8,26,1,6,1
45051,22,0,40,3,32,1,2,2
45052,4,3,12,2,6,2,2,0
45053,81,10,94,6,81,2,7,2
45055,23,5,80,2,27,3,28,1
45056,44,15,100,13,48,7,27,3
45057,97,10,142,8,89,5,17,2
45059,20,5,26,3,26,1,1,2
45060,40,8,63,8,23,2,4,0
45061,76,16,100,10,70,6,23,3
45062,42,0,93,5,42,5,13,0
45063,7,1,7,1,5,1,3,0
45064,24,6,29,3,30,1,2,2
45065,44,4,132,2,41,0,0,0
45066,28,0,47,4,32,1,2,2
45067,12,0,39,4,13,0,0,0
45068,24,11,28,5,22,2,6,0
45070,34,10,41,9,39,3,9,2
45071,19,0,67,0,20,0,0,0
45072,26,8,38,4,34,1,4,2
45073,24,0,35,3,30,1,2,2
45074,29,7,42,7,40,4,11,2
45076,7,1,33,1,12,1,3,0
45077,53,0,105,13,48,7,21,0
45079,24,6,29,3,30,1,2,2
45080,2,2,5,2,5,0,0,0
45081,29,7,42,7,40,4,11,2
45082,2,0,2,0,0,0,0,0
45083,66,13,93,12,39,3,12,0
45084,30,10,48,9,42,3,13,2
45085,24,0,35,3,30,1,2,2
45086,36,5,56,8,27,3,16,1
45088,24,0,35,3,30,1,2,2
45089,37,11,50,7,43,2,9,2
45090,24,1,83,4,12,0,0,1
45091,15,1,19,2,18,0,0,1
45092,30,14,65,16,43,6,17,1
45093,24,0,35,3,30,1,2,2
45094,18,0,20,2,24,0,0,2
45095,4,0,6,0,3,0,0,0
45096,28,7,58,2,37,2,17,3
45098,39,0,79,7,51,1,5,2
45099,29,19,108,13,28,12,37,0
45100,19,8,47,4,27,1,5,1
45102,31,0,87,5,27,4,10,0
45104,32,11,62,10,43,3,16,2
45105,8,0,32,2,13,3,9,1
45106,35,14,80,8,40,3,14,2
45107,17,9,23,6,36,1,3,0
45108,24,0,40,3,30,1,2,2
45109,24,0,40,3,30,1,2,2
45110,24,6,29,3,30,1,2,2
45112,28,0,135,0,16,5,10,0
45113,24,0,35,3,30,1,2,2
45114,25,0,74,2,23,2,9,2
45115,42,11,126,4,35,1,2,2
45116,50,0,58,0,19,0,0,0
45117,24,4,75,4,25,5,15,0
45119,50,22,123,17,75,7,25,2
45122,14,0,36,0,8,0,0,0
45123,124,4,272,3,22,4,64,0
45124,13,0,14,2,23,0,0,2
45125,43,14,75,9,47,3,6,2
45126,32,11,62,10,43,3,16,2
45127,14,0,29,4,14,0,0,1
45128,24,6,29,3,30,1,2,2
45130,50,0,76,10,53,6,19,2
45131,67,23,138,18,90,12,38,1
45133,19,5,42,2,24,1,7,1
45136,25,10,35,6,31,3,6,2
45138,21,0,46,4,18,1,4,1
45140,13,1,26,1,9,1,2,0
45142,41,0,52,7,79,0,0,2
45143,28,11,39,6,35,1,5,2
45145,12,0,20,0,11,0,0,0
45146,11,3,22,3,13,2,4,0
45147,24,0,35,3,30,1,2,2
45148,35,0,74,7,45,4,20,2
45149,7,2,17,2,16,0,0,1
45150,2,0,2,0,1,0,0,0
45151,22,5,24,3,27,1,2,2
45152,24,6,33,3,30,1,2,2
45153,16,3,22,1,16,0,0,0
45154,9,0,34,4,14,2,0,0
45155,24,6,29,3,30,1,2,2
45157,24,6,29,3,30,1,2,2
45159,23,0,73,3,21,1,11,1
45160,125,0,416,32,118,5,41,1
45161,24,6,29,3,30,1,2,2
45162,21,6,27,2,24,0,0,2
45163,67,8,75,4,72,1,4,2
45165,44,14,103,7,52,5,18,2
45166,67,16,73,15,83,3,15,2
45167,3,1,3,1,5,0,0,0
45168,23,6,28,3,30,1,2,2
45170,58,22,173,16,61,3,19,2
45171,26,8,50,4,37,2,4,2
45172,24,6,29,3,30,1,2,2
45173,26,4,32,7,39,3,8,1
45174,97,14,129,11,93,8,16,2
45175,35,9,42,3,35,1,4,2
45178,101,12,117,12,143,6,34,3
45181,25,0,63,4,30,1,2,2
45182,25,7,59,3,26,1,11,1
45183,33,6,69,7,49,2,5,3
45184,18,0,49,6,26,5,10,1
45186,14,15,39,9,15,2,2,0
45188,49,14,75,14,36,4,14,1
45189,19,2,19,2,19,1,6,0
45190,25,10,37,4,31,1,3,2
45191,27,8,50,7,41,3,11,2
45192,9,4,11,4,13,1,2,0
45193,57,12,67,8,56,4,14,3
45195,18,5,38,3,23,2,6,1
45197,3,0,6,0,4,1,0,0
45201,31,7,61,3,33,2,4,2
45202,34,14,87,9,39,1,11,2
45203,24,0,35,3,30,1,2,2
45205,13,0,29,4,14,0,0,1
45206,53,14,87,18,43,3,16,1
45207,21,3,33,1,13,1,7,0
45209,40,0,118,16,51,2,12,1
45210,24,0,35,3,30,1,2,2
45211,2,0,1,0,0,0,0,0
45212,37,0,68,6,39,5,15,2
45213,25,0,47,3,31,1,3,2
45215,36,9,123,6,40,1,2,2
45216,48,0,42,5,39,1,6,2
45217,52,2,149,2,24,1,12,0
45219,24,6,29,3,30,1,2,2
45222,26,10,36,6,31,3,6,2
45223,29,10,46,9,42,3,13,2
45224,24,6,29,3,30,1,2,2
45226,46,15,85,8,52,2,11,2
45227,21,1,77,1,13,1,5,0
45229,24,6,34,3,30,1,2,2
45230,7,0,2,2,12,0,0,1
45231,70,16,82,12,72,6,15,3
45232,33,10,54,9,43,3,16,2
45233,38,15,80,11,46,3,15,1
45238,85,0,201,24,92,5,21,1
45239,18,0,40,1,12,1,8,0
45240,30,8,82,6,17,1,2,0
45242,16,9,64,7,16,3,10,0
45243,24,10,33,6,31,3,6,2
45244,47,8,93,8,79,4,21,2
45245,24,6,34,3,30,1,2,2
45246,24,0,35,3,30,1,2,2
45247,20,4,29,4,11,3,9,0
