_id,Contract_definitions
30472,3
30474,2
30476,1
30477,4
30478,5
30480,3
30483,3
30484,7
30485,1
30486,2
30487,5
30488,4
30490,4
30493,5
30495,5
30497,27
30498,4
30500,6
30501,5
30502,7
30503,4
30504,5
30505,5
30507,3
30508,4
30509,23
30510,5
30514,3
30515,2
30518,4
30519,5
30520,10
30522,3
30523,4
30525,12
30527,2
30528,2
30529,5
30530,4
30532,5
30533,2
30535,14
30536,3
30538,1
30541,3
30542,4
30543,11
30544,3
30546,4
30547,5
30548,11
30549,9
30550,19
30551,5
30552,7
30553,4
30556,5
30559,7
30560,11
30561,3
30562,12
30563,4
30565,6
30566,1
30567,1
30570,6
30571,8
30577,2
30578,8
30579,13
30580,5
30582,4
30583,6
30584,2
30585,4
30586,5
30587,15
30589,3
30590,17
30591,4
30593,4
30595,5
30596,2
30597,6
30598,4
30599,4
30600,5
30603,17
30605,7
30606,4
30607,5
30610,4
30612,9
30613,10
30614,4
30615,1
30617,4
30618,5
30621,5
30623,4
30625,4
30626,6
30627,9
30628,17
30629,5
30630,4
30631,4
30632,3
30633,5
30636,2
30638,5
30639,15
30641,8
30643,2
30644,7
30645,2
30646,4
30647,4
30650,4
30651,4
30653,4
30654,6
30655,17
30656,4
30657,2
30659,13
30660,13
30662,1
30663,3
30664,4
30665,9
30666,5
30667,5
30669,7
30671,4
30672,2
30673,5
30675,13
30677,2
30678,5
30679,2
30681,5
30684,4
30685,6
30686,4
30687,4
30688,5
30689,4
30691,2
30692,12
30693,3
30694,1
30695,4
30697,4
30699,2
30700,1
30701,1
30702,4
30703,5
30704,2
30705,2
30706,10
30707,4
30709,6
30710,8
30711,5
30712,5
30713,9
30714,7
30715,4
30716,2
30717,1
30719,6
30720,4
30721,3
30722,7
30726,2
30727,4
30728,2
30729,4
30731,5
30732,5
30733,4
30735,4
30736,4
30737,4
30740,3
30741,6
30743,2
30745,7
30746,7
30747,3
30748,10
30749,10
30750,1
30752,9
30753,9
30754,6
30756,6
30757,13
30758,5
30759,4
30760,12
30761,4
30762,3
30764,17
30765,1
30766,16
30767,4
30768,3
30769,6
30771,5
30773,5
30774,11
30775,8
30777,13
30779,5
30781,4
30782,3
30783,4
30784,14
30785,1
30786,6
30787,5
30788,13
30789,4
30791,2
30792,3
30794,5
30796,3
30797,8
30798,12
30800,13
30801,5
30803,9
30804,4
30805,15
30806,6
30808,9
30809,3
30811,4
30812,2
30814,4
30816,6
30820,5
30822,5
30823,10
30824,2
30825,5
30826,9
30829,4
30830,8
30831,6
30832,9
30834,5
30837,5
30839,9
30841,2
30842,5
30843,13
30846,5
30847,3
30848,8
30849,5
30850,5
30851,24
30852,1
30854,1
30855,4
30856,1
30857,7
30858,1
30859,9
30860,5
30861,5
30862,10
30863,3
30864,7
30865,9
30868,7
30869,6
30870,3
30871,5
30872,29
30874,13
30876,13
30878,10
30879,5
30880,2
30881,3
30882,12
30883,4
30885,2
30886,1
30887,2
30888,4
30889,4
30890,6
30891,6
30892,6
30893,6
30894,4
30895,17
30896,1
30897,4
30898,4
30899,5
30900,4
30901,9
30902,2
30903,4
30906,17
30907,8
30908,7
30909,1
30910,2
30911,5
30913,4
30914,3
30915,6
30917,5
30918,4
30920,2
30921,13
30923,5
30925,11
30926,5
30927,4
30928,6
30929,4
30931,11
30932,4
30933,3
30934,1
30935,5
30937,1
30938,19
30939,5
30940,24
30943,12
30945,9
30946,2
30947,6
30948,2
30950,5
30951,6
30952,2
30953,5
30955,4
30956,2
30957,19
30958,5
30959,2
30962,5
30966,8
30968,6
30969,11
30970,1
30971,3
30972,6
30973,1
30974,6
30975,7
30976,10
30977,5
30978,4
30979,5
30982,6
30983,4
30985,1
30986,6
30987,3
30988,3
30989,26
30990,4
30992,7
30993,3
30994,2
30996,5
30998,4
30999,6
31000,1
31001,2
31002,9
31003,5
31004,11
31006,5
31007,5
31009,5
31010,5
31011,4
31012,7
31013,9
31015,1
31016,7
31018,1
31019,2
31020,5
31021,5
31023,4
31024,2
31025,5
31026,2
31027,11
31028,2
31029,4
31031,16
31032,7
31033,4
31034,7
31036,4
31037,2
31038,3
31039,4
31040,2
31043,9
31046,4
31047,9
31048,2
31049,1
31051,1
31052,14
31055,4
31056,5
31057,4
31058,2
31059,4
31060,2
31061,12
31064,4
31065,1
31066,16
31069,4
31073,2
31074,9
31076,4
31077,10
31080,4
31081,4
31082,5
31083,5
31084,7
31085,1
31086,9
31087,5
31089,4
31090,2
31091,3
31094,5
31095,1
31096,4
31098,12
31099,9
31100,20
31101,8
31102,4
31104,5
31106,4
31107,4
31108,4
31109,4
31110,9
31111,8
31112,10
31113,5
31115,4
31116,2
31117,5
31119,5
31120,10
31122,14
31123,5
31124,4
31126,4
31127,5
31128,13
31130,2
31132,5
31133,3
31134,5
31135,6
31136,3
31140,5
31142,2
31143,4
31147,2
31148,4
31150,5
31152,4
31153,5
31154,2
31156,5
31158,10
31160,11
31161,9
31162,6
31164,5
31166,9
31167,5
31168,15
31169,6
31170,4
31172,5
31173,5
31174,5
31175,11
31176,5
31179,5
31181,5
31182,4
31183,4
31184,4
31185,5
31187,5
31188,9
31189,5
31190,2
31192,7
31193,6
31194,5
31195,5
31196,9
31197,4
31198,11
31199,5
31202,6
31206,5
31207,4
31212,7
31214,4
31216,12
31217,1
31218,10
31221,4
31222,13
31224,2
31225,5
31227,9
31228,3
31231,4
31232,6
31233,1
31234,11
31238,7
31239,5
31241,5
31242,5
31243,11
31244,12
31246,5
31247,5
31249,4
31250,4
31251,4
31252,9
31253,6
31257,5
31259,10
31260,13
31261,6
31262,4
31263,4
31265,9
31266,13
31267,4
31269,2
31270,1
31271,19
31272,8
31274,17
31276,10
31277,6
31280,1
31281,5
31283,16
31284,1
31285,7
31286,5
31287,2
31290,3
31291,5
31292,4
31294,4
31295,1
31296,13
31297,6
31298,5
31300,12
31301,11
31304,9
31305,4
31306,7
31307,12
31308,5
31309,1
31310,11
31312,6
31314,4
31315,13
31318,7
31319,12
31320,2
31321,12
31322,4
31323,7
31325,9
31327,6
31328,9
31329,5
31332,5
31333,5
31334,4
31335,5
31336,7
31339,4
31340,2
31342,4
31344,7
31345,17
31346,5
31347,5
31348,16
31349,4
31351,4
31353,19
31354,7
31355,2
31356,1
31357,8
31358,5
31359,4
31360,12
31361,1
31362,3
31364,13
31366,4
31369,15
31370,5
31371,9
31372,4
31374,5
31375,11
31376,6
31377,3
31378,3
31380,5
31381,5
31383,5
31384,6
31385,9
31388,5
31390,2
31391,4
31392,5
31393,7
31394,13
31396,4
31397,8
31398,4
31399,4
31402,1
31403,4
31404,11
31406,5
31407,2
31408,12
31410,8
31411,11
31412,3
31414,4
31417,4
31419,2
31420,5
31421,7
31422,6
31423,2
31424,4
31425,4
31426,8
31427,9
31428,9
31429,5
31430,10
31431,4
31434,3
31435,2
31436,4
31437,6
31438,1
31439,6
31440,6
31442,6
31443,9
31444,2
31446,4
31448,5
31449,4
31450,4
31451,8
31452,4
31453,6
31454,7
31455,13
31456,7
31457,2
31458,2
31459,12
31462,9
31463,4
31466,4
31467,6
31468,5
31469,2
31470,5
31472,2
31474,5
31476,5
31478,5
31480,4
31483,2
31485,3
31487,4
31488,8
31489,24
31494,4
31496,18
31498,5
31499,4
31500,5
31501,13
31502,2
31503,8
31504,16
31505,4
31508,13
31509,5
31510,5
31511,2
31513,6
31514,9
31515,8
31516,9
31517,5
31519,4
31521,9
31528,5
31530,32
31531,1
31533,15
31534,1
31536,4
31537,5
31538,2
31539,3
31540,18
31541,4
31542,13
31544,5
31545,4
31546,4
31548,2
31549,2
31550,5
31551,4
31553,20
31555,14
31556,4
31557,4
31559,5
31560,6
31561,7
31562,3
31563,6
31565,5
31566,3
31567,32
31571,4
31572,10
31573,5
31575,4
31576,1
31577,27
31578,2
31580,4
31581,3
31583,4
31584,8
31585,5
31586,13
31587,8
31589,4
31590,3
31591,4
31592,1
31594,4
31595,6
31596,6
31597,4
31598,5
31599,2
31600,7
31601,1
31602,2
31603,5
31605,3
31606,5
31607,4
31608,2
31609,4
31610,9
31611,13
31612,2
31613,5
31614,6
31616,4
31618,2
31619,11
31620,4
31623,5
31625,4
31626,8
31629,3
31631,2
31633,4
31634,5
31635,2
31637,1
31638,13
31640,5
31642,8
31643,4
31645,4
31646,4
31648,4
31649,2
31650,6
31651,4
31652,4
31653,2
31654,10
31655,4
31656,4
31657,10
31658,5
31659,12
31664,5
31666,4
31667,9
31668,8
31669,5
31670,4
31672,2
31673,7
31674,12
31678,10
31679,2
31681,13
31682,4
31683,5
31685,1
31686,5
31689,4
31690,7
31691,5
31692,8
31693,16
31695,5
31696,4
31697,4
31698,7
31699,4
31700,2
31701,7
31702,5
31703,3
31704,4
31707,8
31709,8
31710,4
31713,5
31714,4
31715,7
31718,5
31719,10
31722,4
31723,11
31724,10
31725,4
31726,8
31728,13
31729,10
31730,2
31733,4
31734,4
31736,6
31737,4
31739,4
31740,5
31741,3
31743,7
31747,8
31748,2
31749,11
31751,2
31754,4
31755,4
31756,4
31757,4
31759,13
31760,5
31763,4
31766,8
31767,2
31771,10
31773,2
31775,9
31779,8
31780,4
31781,16
31782,4
31785,6
31786,4
31787,5
31788,4
31789,4
31791,5
31792,5
31793,10
31794,2
31795,5
31796,4
31797,4
31798,5
31801,4
31803,10
31804,3
31805,5
31806,5
31807,7
31808,5
31811,5
31813,13
31814,5
31815,2
31817,4
31818,4
31819,4
31820,11
31821,9
31822,8
31823,7
31825,8
31827,5
31828,2
31829,6
31830,19
31831,11
31832,12
31833,2
31835,8
31836,1
31837,5
31838,6
31840,11
31842,2
31843,1
31846,5
31847,14
31848,6
31851,12
31853,6
31854,1
31855,5
31856,8
31857,3
31859,3
31860,4
31861,13
31863,5
31865,2
31866,6
31867,4
31868,3
31869,4
31870,4
31872,13
31873,4
31874,5
31877,16
31878,4
31879,8
31881,5
31883,17
31884,2
31885,1
31886,4
31887,4
31888,8
31890,4
31891,8
31892,5
31894,5
31895,5
31898,5
31899,9
31900,3
31901,7
31902,9
31903,2
31905,5
31906,10
31908,4
31911,9
31912,4
31913,17
31914,7
31917,4
31919,9
31920,6
31921,7
31923,24
31924,5
31925,1
31926,2
31927,2
31931,1
31932,9
31933,12
31936,8
31940,4
31941,8
31942,5
31943,5
31944,4
31945,3
31946,1
31947,7
31949,5
31952,7
31953,5
31954,5
31956,4
31957,11
31958,4
31960,2
31961,4
31962,3
31963,4
31964,3
31965,6
31967,5
31969,9
31971,3
31974,4
31975,4
31976,4
31977,4
31978,3
31979,5
31980,6
31981,5
31982,4
31986,2
31987,4
31988,5
31989,9
31992,4
31994,5
31995,5
31996,13
31997,4
32001,3
32002,1
32003,5
32004,4
32005,5
32006,14
32007,2
32008,8
32009,6
32010,3
32011,2
32012,10
32013,2
32014,2
32015,5
32016,4
32017,7
32019,7
32020,2
32021,1
32024,18
32025,4
32026,4
32027,11
32028,9
32029,10
32030,1
32031,4
32033,7
32034,5
32035,5
32036,2
32037,2
32038,2
32039,2
32041,6
32042,11
32043,4
32045,4
32047,5
32048,5
32050,4
32051,4
32052,2
32053,4
32056,1
32057,5
32059,5
32060,5
32061,5
32063,4
32064,4
32065,8
32066,2
32067,4
32068,7
32069,4
32070,9
32072,5
32073,2
32076,6
32077,4
32080,8
32081,7
32082,5
32083,13
32084,4
32085,4
32086,22
32088,7
32091,4
32092,3
32093,4
32094,4
32095,4
32097,3
32098,5
32099,3
32100,7
32103,7
32104,2
32106,4
32107,8
32108,2
32110,1
32112,4
32113,9
32114,5
32115,5
32117,6
32118,3
32119,4
32120,4
32121,2
32123,1
32124,5
32128,4
32129,5
32130,1
32131,3
32134,5
32135,11
32136,3
32139,10
32140,2
32141,16
32142,20
32143,4
32144,3
32145,4
32146,4
32148,3
32149,9
32150,7
32151,4
32152,4
32153,7
32156,4
32157,17
32162,2
32166,8
32169,5
32170,5
32172,9
32174,18
32176,4
32179,2
32182,5
32183,1
32184,4
32185,4
32186,4
32187,7
32188,14
32189,10
32192,5
32194,6
32195,4
32197,17
32199,6
32200,4
32201,28
32202,18
32203,3
32204,5
32205,7
32206,3
32208,5
32209,4
32210,5
32211,4
32213,3
32214,2
32216,5
32217,2
32218,4
32221,13
32222,2
32223,2
32226,5
32228,6
32229,3
32230,16
32236,5
32240,5
32241,6
32243,4
32245,2
32247,4
32248,3
32249,10
32250,9
32251,5
32252,4
32253,5
32254,3
32255,1
32256,8
32257,4
32258,5
32259,9
32260,14
32262,12
32263,4
32264,4
32265,5
32267,5
32268,4
32270,7
32272,13
32273,3
32274,4
32276,5
32279,5
32280,4
32281,4
32282,5
32283,2
32286,4
32287,9
32288,5
32291,2
32293,2
32294,2
32295,5
32297,3
32298,3
32299,6
32300,5
32301,5
32304,5
32305,4
32308,3
32309,4
32310,7
32312,4
32313,6
32318,5
32319,9
32321,3
32322,1
32323,5
32324,5
32325,4
32326,9
32328,4
32329,4
32330,1
32332,2
32333,2
32334,6
32335,4
32336,9
32337,4
32338,4
32340,2
32341,4
32342,4
32343,13
32346,4
32348,16
32349,2
32351,1
32352,9
32353,5
32354,7
32356,24
32357,24
32358,4
32359,4
32362,5
32363,5
32364,5
32366,6
32368,4
32372,17
32375,5
32376,8
32380,5
32382,4
32385,4
32386,6
32387,7
32388,3
32389,4
32390,2
32393,3
32394,3
32395,13
32396,4
32397,11
32398,9
32399,8
32400,4
32401,9
32402,3
32403,7
32406,23
32407,6
32408,5
32409,4
32413,9
32414,9
32415,5
32416,6
32417,6
32418,7
32421,2
32422,4
32429,4
32430,5
32433,7
32435,1
32437,2
32438,4
32441,4
32445,5
32447,6
32448,5
32449,5
32451,4
32453,4
32454,4
32455,5
32456,1
32457,5
32458,4
32459,1
32460,2
32461,1
32462,5
32464,9
32468,2
32471,1
32472,4
32473,7
32474,7
32475,2
32476,11
32478,4
32480,4
32482,4
32483,4
32486,3
32487,2
32488,7
32490,2
32491,4
32493,14
32494,4
32496,8
32497,13
32499,1
32500,7
32501,4
32502,3
32503,3
32504,20
32506,2
32507,4
32508,3
32509,8
32511,2
32512,9
32515,2
32518,32
32519,18
32521,1
32525,6
32526,10
32527,3
32528,27
32529,5
32530,5
32532,4
32533,6
32535,2
32536,6
32537,5
32538,5
32539,6
32541,2
32542,4
32544,16
32545,2
32546,5
32548,1
32549,12
32550,8
32551,7
32554,4
32555,8
32557,4
32558,4
32559,4
32560,5
32562,6
32566,11
32567,2
32568,17
32571,2
32572,1
32573,4
32574,6
32577,1
32578,4
32580,3
32581,4
32583,1
32585,2
32586,4
32588,2
32589,5
32590,2
32591,3
32592,4
32593,7
32594,4
32595,1
32596,16
32597,2
32599,3
32600,3
32601,6
32602,4
32603,3
32604,6
32605,4
32606,3
32611,17
32613,6
32614,5
32615,8
32617,3
32618,9
32619,9
32620,1
32622,5
32624,9
32625,4
32627,5
32629,6
32630,12
32631,2
32632,8
32634,4
32635,10
32636,9
32637,4
32638,5
32639,7
32640,13
32641,13
32642,4
32643,2
32644,9
32645,5
32646,2
32647,12
32648,7
32649,2
32650,5
32651,6
32652,10
32653,5
32654,2
32655,4
32656,3
32658,5
32660,5
32661,4
32662,9
32663,2
32665,8
32670,11
32672,1
32673,7
32674,4
32675,6
32676,9
32678,4
32679,1
32680,11
32681,2
32682,2
32687,9
32688,5
32690,2
32693,5
32694,9
32696,10
32699,4
32700,2
32702,2
32704,7
32705,9
32706,10
32707,5
32709,4
32710,13
32711,2
32712,1
32715,13
32718,2
32719,1
32721,13
32722,7
32723,2
32724,2
32725,3
32726,4
32727,21
32728,9
32729,5
32730,8
32731,4
32732,4
32733,5
32735,2
32736,4
32740,1
32742,2
32744,4
32745,4
32748,2
32749,21
32750,3
32751,10
32753,4
32756,8
32757,4
32758,6
32760,2
32761,1
32762,11
32763,3
32764,6
32766,2
32767,15
32768,3
32770,3
32771,5
32776,11
32777,4
32780,3
32781,4
32783,5
32785,7
32787,2
32788,5
32789,5
32792,4
32793,5
32794,11
32795,9
32796,13
32797,24
32799,5
32800,5
32801,3
32802,10
32803,3
32804,6
32805,4
32806,4
32807,4
32808,3
32809,1
32812,12
32813,5
32814,9
32815,5
32816,5
32817,5
32818,3
32819,3
32820,6
32821,20
32822,4
32823,4
32824,9
32825,35
32827,4
32829,2
32832,5
32833,12
32834,5
32835,11
32836,7
32837,6
32838,4
32839,11
32841,2
32842,4
32843,5
32844,4
32845,4
32847,5
32848,11
32849,12
32850,4
32851,7
32853,4
32854,6
32855,10
32857,4
32859,13
32860,33
32861,5
32863,5
32864,4
32867,7
32868,4
32870,4
32871,4
32872,4
32873,5
32874,4
32876,2
32877,5
32878,16
32880,4
32881,13
32882,3
32883,1
32884,6
32886,5
32887,10
32888,5
32890,4
32891,4
32893,2
32895,6
32896,4
32898,4
32899,17
32900,13
32901,18
32902,29
32905,7
32907,1
32909,2
32910,16
32911,8
32914,8
32917,2
32919,4
32920,1
32922,10
32924,9
32925,1
32926,4
32929,2
32930,4
32932,5
32934,5
32935,4
32936,10
32937,4
32941,9
32942,5
32943,3
32944,5
32945,1
32946,11
32947,8
32949,4
32950,4
32952,9
32953,5
32956,4
32957,4
32958,10
32959,2
32960,1
32962,5
32963,4
32965,3
32967,5
32968,6
32969,2
32970,5
32972,5
32973,2
32974,8
32975,5
32976,4
32977,6
32978,4
32981,5
32987,1
32988,5
32992,4
32994,6
32995,2
32996,1
32997,3
32998,8
32999,6
33000,9
33001,6
33004,4
33005,2
33006,13
33007,6
33008,4
33010,13
33011,9
33012,3
33013,5
33014,5
33016,8
33017,4
33018,4
33019,4
33020,2
33021,9
33022,5
33023,12
33024,6
33026,4
33027,4
33028,1
33029,5
33032,4
33034,5
33035,4
33036,5
33037,8
33038,7
33039,8
33041,2
33043,5
33044,5
33047,8
33048,1
33049,22
33050,12
33051,1
33052,10
33053,5
33054,10
33056,5
33057,6
33059,5
33060,4
33061,3
33062,10
33063,4
33064,9
33065,16
33066,7
33068,4
33071,14
33074,9
33075,1
33078,1
33080,8
33081,4
33084,4
33085,4
33087,1
33088,4
33091,5
33093,2
33094,2
33095,24
33096,1
33097,4
33099,7
33101,10
33102,5
33103,15
33104,4
33106,5
33107,12
33108,3
33109,12
33111,6
33113,4
33114,4
33115,6
33116,3
33118,5
33119,4
33121,13
33122,1
33123,4
33124,1
33125,2
33130,5
33131,5
33132,4
33133,4
33134,4
33135,4
33136,5
33137,4
33138,11
33139,6
33140,1
33142,7
33143,1
33144,4
33145,8
33147,5
33148,5
33149,5
33150,10
33152,6
33153,2
33154,4
33156,7
33157,8
33158,6
33159,8
33160,10
33161,4
33166,7
33167,5
33168,4
33170,2
33171,6
33173,4
33174,7
33175,10
33176,3
33177,5
33180,1
33181,16
33183,6
33184,11
33186,4
33188,9
33189,7
33190,4
33191,19
33192,8
33194,6
33195,7
33197,4
33198,4
33199,3
33200,4
33202,8
33203,10
33205,5
33206,2
33207,4
33208,4
33209,2
33210,5
33211,4
33213,1
33214,6
33215,4
33216,5
33217,5
33218,13
33220,2
33221,10
33222,4
33225,6
33227,1
33228,28
33229,23
33230,3
33232,6
33233,3
33234,5
33235,4
33238,19
33239,12
33240,11
33241,7
33242,14
33244,7
33246,7
33249,3
33250,4
33251,2
33252,12
33254,4
33255,4
33257,3
33258,1
33259,4
33262,4
33264,6
33265,7
33266,6
33267,8
33268,2
33269,7
33270,3
33273,4
33274,4
33275,2
33276,11
33279,5
33282,5
33283,5
33286,4
33287,4
33288,4
33289,5
33290,9
33291,5
33292,2
33293,5
33294,1
33295,4
33296,12
33297,5
33298,4
33300,4
33303,10
33304,9
33308,11
33309,2
33311,5
33312,5
33313,33
33315,7
33316,5
33317,5
33318,4
33319,4
33320,4
33321,5
33322,5
33324,2
33326,8
33327,6
33330,4
33331,4
33332,8
33333,15
33334,3
33335,4
33336,7
33337,4
33338,3
33339,5
33340,5
33343,5
33345,10
33346,1
33347,1
33348,4
33349,15
33350,6
33352,4
33353,2
33354,4
33355,4
33356,2
33357,5
33358,4
33362,3
33363,4
33365,2
33366,5
33367,4
33370,2
33371,18
33372,2
33373,3
33374,10
33375,2
33377,7
33379,11
33380,11
33382,5
33384,6
33385,10
33387,4
33388,4
33390,17
33391,7
33393,4
33394,4
33395,5
33396,4
33397,11
33398,2
33399,8
33400,4
33401,11
33402,21
33404,4
33405,13
33406,4
33407,7
33408,6
33409,5
33410,14
33411,7
33412,10
33413,10
33414,2
33416,5
33417,5
33419,2
33420,4
33421,13
33422,9
33424,7
33430,4
33431,4
33432,12
33435,17
33436,3
33438,4
33439,14
33440,8
33441,3
33442,15
33443,2
33445,11
33447,1
33449,8
33450,4
33452,1
33453,2
33455,14
33456,3
33457,5
33458,6
33459,4
33460,1
33463,4
33465,5
33467,1
33468,4
33469,6
33470,3
33471,4
33472,1
33473,2
33475,1
33477,1
33478,4
33481,19
33482,12
33483,12
33484,5
33485,5
33486,10
33487,5
33488,3
33489,1
33490,4
33491,2
33492,2
33493,4
33494,5
33496,1
33498,5
33499,10
33500,5
33502,4
33503,17
33505,5
33506,5
33507,2
33508,3
33509,4
33510,3
33511,4
33513,12
