ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,Error_Label
115041,2.1312,0.24465,-1.2037,-0.32414,1.4495,0.59824,-1.4616,-0.68758,-0.0010597999999999998,-0.29853,0.43703000000000003,-1.1044,-1.4877,0.17861,-0.8672700000000001,0.69511,0.68881,2.5759,-0.71311,-0.37925,-0.29470999999999997,0.3969,0.56853,-0.9461700000000001,-3.28,-0.89318,0.50066,0.5271600000000001,1.6321,-0.43596,2.3066,1.855,-0.83521,-0.58043,2.1536,-0.8946799999999999,1.0681,1.5738,-0.49335,-0.77358,-0.84429,2.2919,0.043873,-0.75712,-0.79123,-0.10079,1.2468,0.020352000000000002,0.06271900000000001,-0.8484700000000001,0.51752,-2.0207,0.54081,0.8710399999999999,0.7855,-0.07887000000000001,1.0089,0.2344,0.041358,-0.91776,-0.19877999999999998,0.15053,0.42793000000000003,-1.3991,-0.43666000000000005,-1.729,0.23706,-1.6512,-1.6399,0.37224,1.2907,-0.3619,0.50335,-0.66186,0.86244,-1.9011,-0.6503800000000001,-0.26487,-0.30549,-0.10161,1.0782,-0.00076973,0.72136,0.84814,-1.2135,-0.17081,-1.5967,0.28895,0.13032,0.5132,2.1433,0.7194,-0.627,-0.78232,-0.134,0.40894,-1.0371,1.6319,0.5290699999999999,-0.41618,110001000000001000
115042,-0.2789,-0.5097,2.1132,-0.5491,-0.6963,1.6098,0.8141,-1.0521,-1.2527,-0.4039,-1.2409,0.5768,-1.5018,1.3214,1.0469,-0.1929,0.3717,-0.0358,-0.9408,1.4551,0.745,0.4512,-0.297,-0.3391,0.3411,-1.4083,-0.1635,-0.9507,-0.1175,-0.8808,0.2011,-1.682,-0.5914,-0.2237,-0.6004,1.1727,-0.9551,1.3355,-1.1321,-0.6237,-1.0242,-0.5326,1.738,0.3792,-0.2272,1.3036,-1.416,0.3058,-1.1869,-0.5934,-1.5171,0.4318,-0.2675,0.2189,-0.4907,-1.3052,1.3916,-2.0719,-0.7176,0.5466,-1.5,0.4489,2.8828,-0.662,1.38,-1.2775,1.5538,-1.2999,1.2234,-1.5647,-1.3033,1.6231,-0.6731,0.4472,1.2302,-0.456,0.601,-1.1009,0.0636,-0.989,-0.2587,0.0596,0.5005,-2.132,0.3678,-0.3728,-1.8887,-0.0058,-1.5163,-0.0302,-1.1388,-1.0106,-1.1567,0.647,-2.7619,0.2049,-1.5196,0.668,0.3154,-0.6803,000000000000000100
115043,-1.172,-1.7223,-0.4191,-1.0562,1.869,-1.0367,-0.595,0.4002,-1.6255,-2.1276,0.9568,-1.1278,-1.4268,-0.6256,1.0408,-0.422,0.0682,-2.1168,-1.0585,-1.1922,0.0969,-1.6002,0.3702,1.3105,0.6778,0.163,-0.297,-0.6181,-0.594,0.3396,0.4281,0.6911,-0.3833,-0.7367,0.0804,-0.2407,-0.2588,-0.1068,0.7084,0.1466,-0.4838,-0.3324,-0.3232,-0.0835,-0.0128,0.3207,1.5421,2.1638,-0.291,0.9337,-1.8351,1.5135,-0.2042,0.5833,-0.143,-0.3083,-0.7025,0.3817,-1.1111,-2.0669,0.0499,-0.7662,0.4978,0.5412,1.0284,0.5615,-1.6299,-1.0635,0.1854,0.3325,0.0866,-0.9891,-2.0957,-0.783,-2.0988,0.0639,1.1723,-0.0332,0.6839,-0.0777,-1.5616,-1.6086,-0.5698,-0.6628,1.3179,0.4799,-0.0366,2.9472,0.6869,-0.8574,-1.855,0.3042,-0.8017,-0.2539,0.8756,-1.1821,-2.2153,1.8304,-0.1727,-0.3328,000000000000010000
115044,-0.2447,-0.7695,-0.0588,-0.5994,-0.7615,2.0738,-0.1696,0.7507,1.0468,-0.7529,-0.3194,-0.0861,-0.8481,-0.2437,0.0079,-0.1714,-0.6006,-1.3333,0.1653,0.6229,-1.8079,0.4909,-1.0787,0.7914,-0.2296,-0.2447,2.4189,-1.2987,-0.1828,0.6059,-1.6214,-1.1908,-0.5277,1.6498,0.7053,-0.5045,0.7739,-0.2805,0.5617,2.3009,1.4458,0.3,1.2588,-1.0237,0.9896,0.1353,0.5263,-0.4963,0.5844,1.3987,-1.4175,0.2786,0.5516,0.462,0.5615,-0.3189,0.8148,-0.5382,2.3287,2.413,-0.9528,-0.5171,0.3371,2.5661,0.0496,2.5759,-0.9029,-0.1571,1.3489,-1.5845,0.9589,-0.6144,0.2594,-0.079,-1.7625,-1.3555,-0.2996,2.0012,0.4116,0.3676,0.9157,0.5912,-0.6387,0.0283,-0.8619,-2.1736,-1.0535,0.4472,-1.6111,-1.3453,-0.8975,-1.7044,2.8084,0.0985,-1.0338,-1.586,1.3489,-0.0968,0.9306,0.823,000000001000000000
115045,-0.0021274,-1.7048,0.95606,0.43623,-1.5283,0.5140600000000001,2.5329,2.4061,-1.0429,-0.39146,-0.037999,-0.61971,-0.8554799999999999,0.45421000000000006,0.07360900000000001,0.09014,0.13372,-0.12602,-0.85311,-1.8316,0.074547,-1.5549,-0.11422,0.13527999999999998,0.049871,-0.12089000000000001,-1.1965,-1.8673,-0.68034,-0.6375,-0.9975799999999999,0.62729,0.99226,0.4501,-0.78296,-0.3994,0.86635,-0.74585,1.2757,0.31849,0.14349,1.7469,1.3104,-0.4872,0.28189000000000003,-0.51856,-0.43863,-0.6604,0.48353,-1.7223,0.12308,-0.46768999999999994,0.099838,0.046212,1.3206,-0.4461,0.13527999999999998,-0.614,-0.18791,0.66215,1.0009,0.18098,0.59132,2.861,2.1849,-2.5137,-0.9284899999999999,1.3867,-0.8789899999999999,0.4678,-0.61956,-0.0051041,1.5943,0.49768,-1.9186,0.11215,-1.0292,-2.012,-0.51247,-1.5367,0.47985,-1.5664,1.0457,-0.31509000000000004,-0.2417,2.4116,-0.99016,-0.15266,1.2301,1.8864,1.4166,0.80574,0.9476,0.44143999999999994,0.9725,0.64876,0.49471000000000004,0.081765,-2.2194,-1.6571,000001000011000000
115047,-0.2122,0.0854,-1.6401,-1.1884,-0.2027,1.7644,-1.7726,0.5251,0.4066,3.5208,-0.1225,-1.0463,-0.7947,-1.5253,0.0804,-0.3994,-0.5742,-1.6214,0.8432,0.6759,1.8144,0.8968,-0.7242,-2.1596,1.4378,2.1591,0.2792,-0.2675,-0.7064,0.1218,-0.447,1.5887,0.1495,-0.4045,0.956,0.2875,-1.1076,-1.2146,0.7721,-1.3308,0.4816,-1.3924,2.4513,-1.6762,-1.4241,-1.2282,-0.4222,-1.3921,-0.272,-1.4345,-1.1227,-0.8562,-0.6175,0.4574,1.904,-1.4916,-2.932,-1.1567,0.2647,-0.9696,1.6671,1.104,0.5001,-2.9401,0.5166,-1.4652,-0.7346,-1.9011,-1.0418,-0.1875,-2.0795,-0.6617,0.676,0.2428,-0.783,0.0123,-0.6841,1.0271,-1.5418,-0.0779,-1.1737,0.1786,-1.7121,0.6812,-0.8019,1.3202,-1.1229,-0.0442,-1.144,-1.0178,-1.5066,-0.3258,-0.4465,-0.0737,-0.2419,-1.2003,0.0073,0.0918,-0.885,0.852,000001000000010100
115048,-0.9394,-1.2199,0.7457,-0.012,0.1816,-1.8048,0.1232,-0.8026,-1.1272,-0.2608,-0.4978,-0.6124,0.8906,0.5603,0.2157,-2.2993,-1.416,-0.8976,-0.4416,-0.3167,2.9239,-0.5473,-1.3844,-0.557,-1.9546,3.4298,-0.7082,-0.6086,0.1069,-0.0824,-0.9155,1.6314,0.7356,0.2613,1.2175,0.6498,-0.0342,-0.1677,-1.2735,-2.1581,0.8911,0.1847,0.2607,1.0511,0.9583,-1.4245,-0.5172,0.293,-1.1222,0.2653,1.1779,-0.2092,-0.5106,-0.102,-0.3261,0.2557,1.4841,-1.1674,-0.1507,1.1604,-0.312,0.3872,0.6054,-1.3789,-1.1005,0.1368,-1.2206,0.0448,-1.7027,-1.0471,-1.6281,-0.9787,-0.7559,0.7354,-2.0146,0.9573,-1.3219,1.3561,0.1351,0.7611,1.3576,1.1213,0.598,-1.8274,0.1211,-1.1094,-1.0784,-1.9442,-0.8306,2.5149,0.5153,0.9356,-0.5561,1.2886,0.1684,-1.404,-0.5379,-2.534,-1.2811,0.3873,010000001000011101
115049,-1.0257,-0.6614,-0.2251,-0.3597,-0.661,-0.2448,-0.7043,-0.8015,1.5932,1.9341,2.2966,-0.52,-1.4872,1.1349,-1.0984,0.9308,1.7167,0.3734,-1.1179,1.504,-1.2931,-0.5184,-0.6855,-0.4937,-1.6661,-0.3166,0.3837,-0.4143,1.5222,-0.059,-0.1059,-1.3341,-2.0246,-1.0328,1.1642,-0.7519,-0.6898,-1.947,-0.6395,-2.0337,1.4959,-2.0063,-0.3916,0.8984,-0.0999,1.1655,-2.4209,0.4221,0.0761,0.6079,0.9673,-0.0445,0.8921,-0.1226,1.2305,0.7622,0.0283,0.743,2.3908,-1.0143,-0.1137,2.2717,1.2901,-0.0028,0.7224,0.2918,0.1314,0.8624,-1.2231,1.3382,0.5222,-0.1916,0.2002,0.3148,0.5062,0.4737,-0.2901,-0.0699,-0.2713,-1.9058,-0.2156,-0.4605,-0.5685,0.0777,-0.8303,-0.6568,-0.1006,1.3951,1.0141,0.0766,1.2932,0.8026,0.0431,-0.5618,0.7205,-1.821,-1.7451,-1.403,-1.2421,-1.8687,000001000010010000
115050,-0.7005,0.7904,-1.5605,-0.5205,-0.8821,-0.2665,-0.2337,-0.1294,0.0682,-0.5454,-0.558,0.2279,-1.9243,0.5924,-1.4791,-1.4773,-1.232,0.6671,-0.7995,-1.1609,0.1667,-0.0574,0.2465,-0.4147,0.4462,-1.3342,-1.6276,-1.7513,-0.2601,-0.3411,-0.6701,0.4868,0.0126,0.0901,-1.5605,-0.984,-1.7191,0.0985,0.2396,-0.0069,-1.5178,1.9143,1.3455,-0.2829,0.3495,0.7632,-1.2053,0.9342,0.5929,-0.8517,-0.5654,-1.4952,0.2709,-0.7031,-0.7634,-1.4454,-0.9199,-2.0885,1.6731,-0.6057,-1.2351,1.36,0.5709,-0.5315,0.6178,2.339,1.414,0.2645,-1.4222,-1.2155,-1.491,0.2113,1.342,1.7073,2.8875,0.1982,1.6719,-0.3315,-1.7878,2.2717,-0.2968,-0.204,0.0033,-1.8402,-0.8672,0.9417,0.1745,-1.0476,-0.588,-1.3204,-0.1175,0.4764,-0.7646,0.6663,1.0314,-1.8522,-1.3443,-1.8031,1.8514,1.6168,000001000001010100
115051,0.36607,-0.33451,0.18586,0.049871,1.8972,1.361,0.13527999999999998,-0.90736,-1.1747,-1.1677,-0.55843,0.37598000000000004,0.2871,-0.07890499999999999,0.33526999999999996,-1.1966,1.2161,0.90245,1.0286,0.091672,-2.0803,-0.7336600000000001,1.38,-0.14508,1.5239,0.50064,1.0417,1.6546,-1.264,0.29425999999999997,-0.52588,-0.52983,-3.0334,-0.45002,0.13527999999999998,2.2251,1.082,1.2932,-0.13521,-0.39491,-1.5297,-0.8578600000000001,-0.12618,0.47273999999999994,-1.1669,-0.7119300000000001,-2.9774,-0.43175,-0.77379,0.86851,0.0011848,-0.57329,0.3565,-1.6276,1.3883,1.763,0.6562100000000001,-1.6524,-1.2105,0.39639,-2.2211,0.69085,-0.8549700000000001,0.2803,-0.7849,-0.4369,0.013772999999999999,0.57339,0.049597,0.13527999999999998,0.47765,2.9123,1.781,0.39035,-0.58983,-0.30862,0.01408,-0.82963,-0.59226,1.0852,-1.0366,0.54761,-0.26218,-0.7277100000000001,-0.9792799999999999,-0.7741600000000001,0.73172,1.7188,-0.48807,-0.22837,-0.21484,-0.26984,-0.61248,-1.3621,0.087369,0.19044,0.61122,1.0587,-0.29644000000000004,0.089617,001001000000010000
115052,-0.4907,-1.5978,-0.2631,-0.1727,0.2104,-0.3705,-1.2961,0.4432,-0.6727,-1.042,-0.3829,-0.6792,-0.5916,1.6283,1.3481,0.7239,-1.9775,-0.5436,-0.2602,0.598,-0.0336,-0.7745,-1.2557,0.1046,-1.4289,-0.1582,-0.8759,-0.4227,0.7515,-1.2086,-0.1116,-1.3756,0.7457,-0.0498,0.7968,-0.0733,0.5429,-1.3564,-1.4383,0.1852,-0.7188,0.1007,2.0763,-1.0688,-1.6676,-0.1617,0.5041,1.2858,-0.3562,3.4209,1.2827,-0.6088,1.6283,0.7448,-1.1516,-0.0984,0.3719,-1.2189,0.0868,1.6283,1.6283,2.265,-1.8861,-0.4791,1.6283,-1.3297,0.5623,0.4179,0.3751,-0.1019,1.6283,-1.671,1.6283,0.1788,-0.8753,0.2784,-1.4971,-0.6376,-0.263,-0.675,0.1872,0.5121,1.0274,0.0846,-1.1233,0.6783,0.152,-2.2085,-0.3605,-2.0322,1.0352,-1.5634,-0.9555,-0.536,-0.6899,1.3419,0.0574,-1.3316,-0.6839,1.2169,000000001000001000
115053,1.7845,0.0973,-0.4121,1.6424,-0.7593,-1.1015,-2.1804,-1.6864,0.9768,-1.9917,1.432,-0.8857,-1.2452,-0.8698,-0.229,-0.6375,-0.719,0.0572,-1.3875,-0.636,1.5354,-2.0641,0.4068,0.8022,0.9234,3.0909,-0.0885,-0.9764,-2.6817,-1.2624,-0.9231,0.0576,-0.8224,-0.0476,-1.8906,0.4793,1.9912,0.2374,-0.9144,2.0585,2.2262,-0.2792,-0.1371,-1.203,-0.5635,-0.8714,0.3171,0.0329,-2.3054,-0.5517,1.1462,1.0451,0.4622,1.374,-0.4339,1.2054,0.1219,-1.6866,0.0563,0.9317,-0.2801,0.4296,-1.9238,-0.5748,0.2788,-0.3897,-1.8066,-2.0246,-0.229,-0.8075,-0.3625,-0.5485,-0.8614,0.3471,2.224,-1.628,0.221,-0.7318,1.307,0.117,0.5665,-1.4791,-0.2258,-3.3725,-2.3981,0.3397,-1.0032,-0.2172,-1.6116,1.6939,0.153,-0.587,-0.6118,-1.6107,-0.8662,-1.2354,0.5802,0.3226,0.1409,-0.955,000001000000000100
115054,-1.0574,-1.2885,-2.4818,-0.9719,0.6278,1.0974,0.1736,0.3154,-0.5853,0.207,0.9567,-0.8397,-2.0488,0.0747,-1.5107,-0.5472,0.6414,-1.463,0.2822,0.4325,0.638,-0.4939,-0.8955,0.5647,0.5065,0.4178,0.0569,0.5712,-1.6796,-1.0494,0.3655,-0.0146,-1.4356,1.1504,1.9904,-0.777,0.3017,-0.2591,0.1604,-1.6158,0.5226,1.2393,-0.2803,-0.1229,1.8493,-3.0856,-0.1968,0.7855,-0.4885,-0.4289,2.0062,1.5039,-1.0388,-0.8197,-0.5152,1.2248,0.7558,2.0176,2.1882,-0.9317,-0.5778,-0.2631,0.5666,-2.2336,-1.3813,-2.2006,-1.3909,0.852,0.2137,0.1873,-1.2564,-0.1816,1.3793,-0.1871,-0.0103,-1.8425,0.5438,-1.3512,-0.132,0.4467,0.4349,-0.8508,-0.9591,-3.7894,2.0605,0.7083,0.2726,2.3846,-0.4559,-2.534,-2.1067,0.9157,0.9359,3.2658,-0.5491,0.3582,-0.8104,0.4076,1.342,0.4084,000000000001010100
115055,-0.6814,-1.6203,-1.0024,-2.055,-0.1872,-1.9557,0.1432,-0.456,-0.2331,0.6671,1.3324,-0.2981,0.5305,0.4088,-1.03,-1.9002,2.0205,-0.3545,-0.9116,-2.2877,-0.0959,-1.0999,0.0562,-0.4908,1.6712,0.4544,-0.8141,1.0524,-1.041,-0.61,-1.5983,-1.5605,-1.4929,0.317,-0.1942,-1.0254,-0.8841,-1.236,1.6213,0.0811,-0.9804,0.6002,-0.3097,-1.2186,-1.3238,0.3189,0.7037,-2.6,1.2176,-0.9558,1.2892,-0.1665,-0.7668,-0.867,-0.0661,-0.6674,-0.3175,-0.8038,0.3877,-1.2627,-0.9468,-2.1968,0.2425,-0.9304,0.1058,-0.6876,-1.0327,-0.7918,-0.4715,-0.9753,-0.4156,1.8188,-0.5383,-1.5874,0.5908,1.6483,-0.9803,-0.2396,0.7729,0.7107,-0.0109,-0.3403,0.2258,-0.283,-0.0261,1.8678,-0.2969,-0.1034,0.5486,-0.4293,-0.7498,0.9025,-1.664,1.3456,-1.3856,1.635,-0.941,1.7264,-0.9522,-0.9612,010001000000101100
115057,-1.0902,-0.16484000000000001,-2.0246,1.076,0.30151999999999995,-0.49131,0.28055,0.62667,1.1487,-0.24938000000000002,1.2844,1.4336,-0.41362,1.2493,1.1289,-0.1009,1.4464,1.6671,-0.67615,-1.7616,-1.3488,0.14322000000000001,1.8844,1.3756,0.4793,3.2046,-0.49067,0.32885,0.44787,-0.7678699999999999,1.9279,-0.33691,0.76126,-1.758,0.47373000000000004,-0.88571,1.0861,1.3238,-1.8047,0.06360299999999999,-1.2106,-0.42978999999999995,1.4563,1.7992,0.6242800000000001,-0.0066655,0.40441,-0.9869,0.8716799999999999,1.3688,1.1057,1.0329,0.26976999999999995,0.67309,1.1707,-0.73364,-0.53051,-0.9555600000000001,1.1768,-0.0028396000000000003,0.97846,-0.63757,-2.0751,-1.0094,2.4333,-0.61424,0.70297,0.83078,-0.40878000000000003,1.2945,-1.7573,-0.9973200000000001,1.9879,-0.9767399999999999,0.47331000000000006,0.47983000000000003,-1.6577,0.99751,-1.5194,0.67624,0.79455,2.1838,0.60252,1.6098,-0.8346299999999999,-2.6905,1.1665,0.79996,0.8510700000000001,-1.1985,-1.6807,0.011666,-2.7412,-0.011176,0.21779,0.46048,-0.38506999999999997,-1.1456,0.30343000000000003,2.4061,000001000010010000
115059,-0.673,-1.0985,-1.1606,-1.758,-0.9381799999999999,0.021258000000000003,-0.39555999999999997,0.3234,-0.80476,-0.20878000000000002,0.23445,2.3397,-1.5118,0.51888,-1.2471,-0.13435999999999998,0.78982,0.61174,1.3828,1.1607,0.59796,-0.29134,-1.5167,-0.34217,-0.69302,1.9449,-0.35202,-0.38486,-1.3538,-1.0048,-1.1482,-1.2829,-1.8917,-0.21909,-0.40565999999999997,0.061672000000000005,-0.9052399999999999,1.5545,1.5767,0.6217,1.2871,3.1131,0.7367,0.30617,0.76048,0.23943000000000003,0.26000999999999996,0.3774,-0.7948,1.3253,-2.0563,-0.5966899999999999,-1.1614,0.12593,0.7156399999999999,-0.16940999999999998,0.093289,-0.088282,-0.075511,3.1793,-0.010392,1.163,-0.36506,0.73563,2.6851,-1.7607,-0.62429,1.1433,0.09733,-1.2462,-1.5982,-0.07864600000000001,-0.62765,0.7911199999999999,0.63765,1.2077,-1.8579,0.59858,1.0078,0.48353,0.0017232,-0.16258,-0.088282,-0.07322000000000001,-1.8747,0.76817,-1.9402,-0.21675,-0.10678,-0.18733,-0.70416,-0.35602,0.12993,-2.4623,1.6506,-0.72665,0.48676,2.8432,0.3269,0.5283399999999999,001000000000000000
115060,0.0544,0.5013,1.4791,-0.2195,-1.1853,-1.1671,-0.877,2.2323,-0.7687,-1.27,-0.4611,-0.2792,-0.6517,0.3631,-0.6005,-0.8687,0.4777,-0.0372,1.0982,0.8946,-0.1583,-0.1369,-0.2306,0.0257,-0.6964,0.8354,-1.0018,0.635,0.9116,-0.3073,-0.1169,0.2092,-0.1662,-0.7667,-1.5529,-1.7353,0.8255,-0.4263,-2.0116,-0.6146,-1.5398,-0.4604,-2.4974,2.0616,-0.6277,-0.2008,0.2905,1.9509,2.4385,1.8455,0.0271,0.6616,-0.8285,0.089,0.2458,-0.1228,2.6509,-2.3835,0.4115,-1.4782,1.1436,0.2653,-1.3985,0.1966,2.5262,1.0982,-0.1261,0.3153,-0.1544,0.5952,0.8796,-0.1422,0.6775,0.3046,0.336,-1.2312,-0.5241,0.0254,-0.5116,-0.6236,0.7074,-0.2607,0.3356,0.5283,-0.3619,-0.1858,0.2733,-0.7055,0.5482,-0.5765,-0.2484,-1.4927,0.483,-0.8014,-0.1381,0.1988,-0.3671,-0.0962,1.6666,-0.4049,000000001001010000
115061,-0.4,-0.046,-0.4907,-1.0958,0.3096,-0.853,-0.3943,-1.0437,-2.7944,-0.2724,0.7825,0.8589,1.7541,-1.435,-0.5701,1.7735,0.1446,-0.8959,-0.3437,-1.2213,-1.4321,-0.1183,-0.7023,-1.7559,-0.4709,1.0982,-0.3345,-1.8261,0.6534,-0.291,-0.1228,0.7502,-2.0454,1.7698,-0.3171,-0.0854,-2.119,-1.9601,0.2644,2.3688,-0.164,-0.5981,-1.5585,-0.3002,1.3174,0.8535,1.2914,-0.0372,0.3087,0.3939,-0.9471,-2.2849,-0.7153,-1.0131,-0.103,-0.9011,-1.6112,0.201,-1.83,-1.4888,0.1916,0.3106,-0.6186,0.4803,-1.7169,-0.8963,1.4858,-1.2931,-1.2253,-0.5346,-1.7128,-0.4472,-0.0361,-1.4507,-0.7288,-0.9785,-0.8545,-0.6136,-1.6464,-0.4602,0.8053,-1.3108,-3.9418,-0.8538,0.3634,0.5013,-1.1776,-0.93,1.2166,-0.1916,0.6108,0.1283,-0.3152,-0.427,-0.1329,0.2988,-1.1039,-1.0784,-0.3232,-1.8153,000000000000010000
115063,-0.49595,0.018316,1.1567,-0.35304,0.5083300000000001,-0.30862,0.27666999999999997,0.28239000000000003,-0.16072,0.67267,0.17697000000000002,1.4244,1.3397,-2.3984,-0.2882,2.0081,1.1726,-0.83029,-1.7437,-0.21019000000000002,-0.49121000000000004,1.2568,0.79764,2.32,-1.4302,0.74748,-1.0228,1.7522,0.10286,-0.29623,1.5991,0.21816999999999998,-1.5365,0.45716999999999997,-0.96499,-2.1211,-1.5446,-0.17962999999999998,-0.58295,-0.97214,-0.44137,-1.0959,-2.1484,-0.20972,-1.7084,1.8841,-0.49121000000000004,0.34153,0.6332,0.60495,0.20785,2.1582,-1.4569,-2.3139,0.033687,-0.37538,0.66241,1.0652,0.49938,0.21341,-0.42878999999999995,0.08461,-0.35259,0.10593,-0.3125,-0.74261,0.6380399999999999,2.6367,-0.18485,0.10382000000000001,0.56607,0.76167,0.10595,0.10079,0.13492,-1.4503,1.7922,-0.53374,-0.17225,0.6393,-2.3253,-0.23955,-1.6569,-0.27305999999999997,-1.4264,1.0483,0.0025448,-0.79514,-2.5986,-0.9311799999999999,-0.8074899999999999,-0.72439,-0.32815,0.12358,-0.35334,-0.097498,-0.37082,-0.13469,0.21564,0.096411,000001000000100100
115066,-0.6807,1.5493,-2.4159,-0.0487,-1.7913,-1.1308,-0.1163,-0.6013,1.4734,0.2746,-0.6394,1.1762,-0.3734,-0.1169,-1.5586,0.4364,-0.1624,-2.2881,-0.4365,-0.5538,0.3162,0.7434,-1.005,0.367,-0.4197,-1.0165,-1.9955,0.0754,-0.7687,-1.5694,0.7394,0.0499,-1.7346,1.6299,-0.3174,0.2595,-1.647,0.972,0.4098,0.0173,0.2424,-0.7593,-0.0892,-2.0454,-1.82,-1.6828,0.1248,-0.3982,-2.2182,0.1891,-0.5629,1.2952,-1.0476,-1.4131,-1.2124,-0.7869,-1.3004,0.5151,-0.7079,0.386,0.3635,-0.3302,0.7205,-1.7828,-0.7538,-0.9138,1.0408,0.2324,0.1345,-0.7447,0.8795,-1.6071,0.0888,-0.0848,1.9397,-2.0481,0.1481,-0.5889,-1.292,-0.0341,-0.1519,0.0582,1.7965,-0.4223,1.8275,0.1905,-0.9249,0.7029,-1.0278,-1.6294,0.6375,-0.0459,1.4648,0.0747,1.6547,1.2902,0.7475,-0.3345,-0.5698,0.8784,000001000010010000
115067,0.392,0.0901,2.2811,-0.02,-0.0999,-0.4824,1.2885,-1.5677,-1.9738,-0.8928,-0.8502,2.1704,-0.5203,-1.302,0.27,-0.084,-1.2742,-0.1105,-1.3794,-2.2881,-0.3494,-1.3366,0.5229,-0.3904,-0.5313,-0.1796,0.4359,-1.7248,-0.8013,0.6911,-0.8513,-0.0926,-1.1019,0.2984,-0.6734,0.4087,-0.446,0.8299,-0.5674,-0.7497,1.579,-0.8835,-0.8479,-0.8121,-0.9897,-1.1184,-0.5058,-2.3675,0.7571,-0.564,-0.4545,-1.6339,0.9254,-1.4406,-2.622,0.1992,1.2124,-0.6871,0.6579,-2.035,-2.3726,0.4053,-1.8749,1.8796,0.7632,-0.7302,-0.605,-1.5431,-0.7888,-0.3094,-0.222,-1.0283,-0.7092,-1.3946,1.0457,1.0542,-3.1436,-1.112,-1.8882,-1.6351,0.1601,-1.2749,0.6288,-1.4021,-0.6441,1.9757,-0.4105,0.0888,0.4566,-1.1694,0.6001,-1.0105,-0.6857,0.4426,2.7367,-1.3584,-1.3163,0.1284,-0.195,0.0207,000001000000000100
115069,2.2244,0.75121,0.72395,-0.34729,-0.46268000000000004,-0.95036,2.1144,-0.068189,0.01157,-1.045,-1.7218,-0.46643,0.15417,-0.027569,-1.0916,0.67933,0.17476,1.8256,0.22996,0.19898,0.57753,-0.52083,-0.93415,-0.79545,2.0616,0.028307,-1.9639,-0.027703,-1.0089,1.0064,-1.2124,-1.9679,1.1414,1.4062,-0.52183,0.7720899999999999,-1.8797,-1.2019,-1.2506,-0.69077,0.29877,-1.7908,-0.77375,1.2097,-0.25540999999999997,-0.5079899999999999,0.46738,-0.456,0.73009,-0.79814,0.248,0.069118,-0.10324000000000001,-0.019057,0.11699000000000001,-1.4031,0.47744,-0.011805,-0.51359,-2.052,-0.030177999999999996,0.5563100000000001,-0.60209,-1.4941,-1.5702,0.0017082,-1.0101,-1.9876,1.0509,-0.69234,0.20324,0.052522000000000006,-0.07144500000000001,-0.71499,0.34357,-1.048,0.74137,0.19097999999999998,-1.7249,-1.4751,1.5839,0.81158,-0.3219,0.43643999999999994,0.7383,0.20548000000000002,1.1478,2.3594,0.29329,-1.0587,-0.26494,2.2285,-0.55214,1.7616,-0.50972,-0.0095146,-0.089775,-0.45387,0.096977,-2.4476,110001000000011100
115070,0.2643,1.1847,-1.4972,2.1838,0.5132,-0.5501,0.6698,0.496,1.3944,0.2719,-1.6347,0.7707,1.2771,-0.6113,0.9744,-0.8026,1.7551,-0.7592,0.2865,-1.1804,-0.1524,-1.3216,0.0176,-2.1425,-0.853,-1.2359,0.2672,0.324,0.2074,-0.7717,-1.6793,-1.0645,-1.6452,0.9684,-0.7808,-0.1163,-0.9697,-1.5413,-0.9987,-0.82,-1.2188,-1.1148,-1.2879,-2.5444,0.2415,-0.9822,-2.2403,0.4501,1.2792,1.8565,0.2712,0.0832,-0.1421,-0.8779,0.3659,0.1642,-0.1704,0.7525,0.0725,-2.2304,0.0071,-0.7148,0.3632,0.4556,2.2825,0.4678,-0.8236,1.9416,0.1407,-0.2907,0.0828,1.2312,0.5151,1.1059,-0.5311,-1.3121,-1.3138,0.1998,-1.6883,1.1723,0.6818,-0.0886,-0.6314,-0.4424,-1.5465,0.4265,-0.3302,-0.18,-0.6786,-0.6892,-0.9924,0.2562,0.5001,0.6278,0.4182,1.7089,0.3666,1.4998,-0.5956,1.3082,010000000000011000
