id,path_reversename
10785,"expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
335,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
12614,"functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,constructorDefinition DOWN,modifierList DOWN"
5109,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
10822,"variableDeclarationStatement UP,block UP,ifStatement UP,block UP,block DOWN"
11097,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
8147,"assemblyCall UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
2163,"expressionStatement UP,block UP,ifStatement UP,block UP,modifierDefinition UP,modifierDefinition DOWN,parameterList DOWN,parameter DOWN"
9321,"assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
5778,"nameValueList UP,functionCallArguments UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN"
421,"expressionStatement UP,expressionStatement DOWN,expression DOWN,expression DOWN"
5359,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,expression DOWN"
5372,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN"
5105,"expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN"
5664,"structDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
5002,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN"
11236,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
9510,"expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN,assemblyCall DOWN"
11234,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
1211,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
2638,"expression UP,expression UP,expression UP,tUPleExpression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
9603,"expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
11232,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
6905,"modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN"
9276,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
9278,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
5000,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN"
9354,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN"
11329,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
8145,"assemblyAssignment UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
10637,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
9282,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
396,"ifStatement UP,ifStatement DOWN,expression DOWN,expression DOWN"
8300,"assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN"
9279,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
4999,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN"
4997,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expressionList DOWN"
3383,"ifStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN,expression DOWN"
2600,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
9215,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
1342,"functionCall UP,emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
761,"expressionStatement UP,block UP,ifStatement UP,block UP,forStatement UP,forStatement DOWN,expression DOWN"
591,"expressionStatement UP,expressionStatement DOWN,expression DOWN,expressionList DOWN"
11405,"expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,ifStatement UP,block UP,functionDefinition UP,functionDefinition DOWN"
3199,"expressionList UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
4784,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
10484,"expression UP,expressionList UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN"
6179,"contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN"
4323,"expression UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN,typeName DOWN"
11154,"expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN"
1286,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
857,"variableDeclaration UP,variableDeclarationStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,parameterList DOWN,parameter DOWN,typeName DOWN"
2573,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
8340,"assemblyLocalDefinition UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,parameter DOWN"
1284,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
1684,"block UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
4592,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
11774,"constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
11767,"modifierDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
10243,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,variableDeclaration DOWN,userDefinedTypeName DOWN"
8274,"returnStatement UP,block UP,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyCall DOWN"
8714,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
10946,"parameter UP,parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN"
1683,"expression UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
1679,"variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
5095,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
3145,"expressionStatement UP,block UP,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expressionList DOWN,expression DOWN"
8725,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
8386,"expression UP,expression UP,expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,forStatement DOWN"
8723,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
1289,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
1287,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN,expressionStatement DOWN"
12285,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
2846,"ifStatement UP,ifStatement DOWN,expression DOWN,expressionList DOWN"
8010,"assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyFor UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
